Date/Time,Avg. Temp Deg. C,Avg. Windspeed (mps),Wind Direction (deg) ,Avg. Rel. Humid (%),Atmos Press (mb),Avg. Solar Rad. (W) ,Daily Rain (mm)
1/1/20 10:00,-0.352,2.717,287.4,85,1004,129.4,0
1/1/20 10:10,-0.234,2.531,285.6,85.3,1004,167.4,0
1/1/20 10:20,-0.028,1.234,299.4,84.9,1004,211,0
1/1/20 10:30,0.55,1.612,297.6,85.1,1004,260.7,0
1/1/20 10:40,0.429,1.989,285,83.3,1004,161.5,0
1/1/20 10:50,0.197,3.182,288.2,83.5,1004,147.8,0
1/1/20 11:00,-0.002,2.896,286.9,83.7,1004,144.9,0
1/1/20 11:10,-0.06,3.269,278.9,83.5,1004,139,0
1/1/20 11:20,-0.122,3.127,281.3,83.4,1004,106.9,0
1/1/20 11:30,-0.2,3.366,270.6,83,1004,124.2,0
1/1/20 11:40,-0.259,2.336,284.7,84.3,1004,66.13,0
1/1/20 11:50,-0.369,2.362,284.4,84.8,1004,58.81,0
1/1/20 12:00,-0.412,2.689,284.4,84,1004,65.16,0
1/1/20 12:10,-0.369,2.688,285.2,84.6,1004,140.4,0
1/1/20 12:20,0.469,2.923,289.2,83.3,1004,492.7,0
1/1/20 12:30,1.142,2.812,289.7,79.06,1004,250,0
1/1/20 12:40,0.652,2.869,284.6,80.1,1004,283,0
1/1/20 12:50,0.964,3.458,297.4,79.97,1004,401.2,0.254
1/1/20 13:00,1.238,2.608,287.5,77.88,1004,351.9,0
1/1/20 13:10,1.028,3.137,295.6,76.93,1004,255.4,0
1/1/20 13:20,0.893,2.834,289.3,78.29,1004,270.8,0
1/1/20 13:30,0.885,3.56,290.8,77.21,1004,285.9,0
1/1/20 13:40,1.535,3.135,289.2,75.87,1004,480.7,0
1/1/20 13:50,2.204,3.54,287.5,73.73,1004,392.6,0
1/1/20 14:00,2.092,2.635,285.9,72.98,1004,376,0
1/1/20 14:10,2.188,3.301,288,74.86,1004,369.9,0
1/1/20 14:20,2.335,2.344,289.4,74.04,1004,371.3,0
1/1/20 14:30,1.948,2.352,284.4,74.44,1004,318.6,0
1/1/20 14:40,2.29,2.409,287.3,73.59,1004,362,0
1/1/20 14:50,2.74,1.381,297.8,75.66,1004,352.2,0
1/1/20 15:00,3.082,1.12,299.4,74.26,1004,302,0
1/1/20 15:10,2.881,1.816,318.8,71.94,1004,219.9,0
1/1/20 15:20,2.104,1.906,297.3,75.52,1004,186.9,0
1/1/20 15:30,1.979,1.217,307.1,76.72,1005,162.7,0
1/1/20 15:40,1.472,2.476,292.9,77.55,1005,119.5,0.254
1/1/20 15:50,0.807,2.316,297.3,79.84,1005,53.79,0
1/1/20 16:00,0.035,2.553,290.9,81.6,1005,25.57,0
1/1/20 16:10,-0.272,2.611,293,82.6,1005,19.48,0
1/1/20 16:20,-0.555,2.431,299.9,83.1,1005,10.28,0
1/1/20 16:30,-0.661,2.836,295,81.8,1005,6.234,0
1/1/20 16:40,-0.631,2.693,299.5,81.5,1006,2.327,0
1/1/20 16:50,-0.646,2.4,301.3,80.5,1006,0.167,0
1/1/20 17:00,-0.668,2.225,304.4,80.3,1006,0,0
1/1/20 17:10,-0.724,2.415,304.1,80.3,1006,0,0
1/1/20 17:20,-0.762,1.784,294.9,80.7,1006,0,0
1/1/20 17:30,-0.922,1.822,289.4,81,1007,0,0
1/1/20 17:40,-0.874,2.107,296.4,81.1,1007,0,0
1/1/20 17:50,-0.847,2.469,295.6,81.3,1007,0,0
1/1/20 18:00,-0.666,2.304,299.6,78.87,1007,0,0
1/1/20 18:10,-0.622,1.308,298.7,78.92,1007,0,0
1/1/20 18:20,-0.815,1.069,298.1,79.98,1007,0,0
1/1/20 18:30,-0.873,1.184,291.1,81.3,1007,0,0
1/1/20 18:40,-0.814,1.304,292.8,81.2,1008,0,0
1/1/20 18:50,-0.835,1.257,292.9,81.1,1008,0,0
1/1/20 19:00,-0.847,0.769,275.5,81.2,1008,0,0
1/1/20 19:10,-0.841,0.885,284.7,82.7,1008,0.01,0
1/1/20 19:20,-0.869,1.351,287.5,83.6,1008,0,0
1/1/20 19:30,-0.833,1.493,280.4,81,1008,0.028,0
1/1/20 19:40,-0.922,0.587,216.5,81.5,1008,0,0
1/1/20 19:50,-0.938,0.722,279.3,82.4,1009,0.031,0
1/1/20 20:00,-1.01,0.789,266.9,81.7,1009,0.016,0
1/1/20 20:10,-0.927,1.063,241.4,80.6,1009,0.024,0
1/1/20 20:20,-0.92,1.089,265.5,80.3,1009,0,0
1/1/20 20:30,-0.99,0.93,268.8,80.3,1009,0,0
1/1/20 20:40,-1.077,0.638,237.7,80.5,1009,0,0
1/1/20 20:50,-1.138,0.538,124.3,78.74,1009,0,0
1/1/20 21:00,-1.208,0.271,330.1,81.4,1009,0.002,0
1/1/20 21:10,-1.175,1.021,292.3,84.4,1009,0.106,0
1/1/20 21:20,-1.085,1.014,300.2,81.3,1009,0.017,0
1/1/20 21:30,-1.149,0.811,315.7,80.1,1009,0,0
1/1/20 21:40,-1.158,1.139,310.7,81.5,1009,0.008,0
1/1/20 21:50,-1.204,0.852,282.5,81.8,1009,0,0
1/1/20 22:00,-1.252,0.957,277.1,81.8,1009,0,0
1/1/20 22:10,-1.158,1.775,282,82.2,1009,0.045,0
1/1/20 22:20,-1.147,1.437,279.7,81,1010,0,0
1/1/20 22:30,-1.171,1.524,279.7,81.3,1009,0,0
1/1/20 22:40,-1.154,1.325,292.5,80.6,1009,0,0
1/1/20 22:50,-1.156,1.648,297,81.8,1009,0,0
1/1/20 23:00,-1.136,1.877,293.2,81.7,1009,0,0
1/1/20 23:10,-1.187,1.6,292.3,81.4,1009,0,0
1/1/20 23:20,-1.326,1.031,295.5,82.1,1009,0,0
1/1/20 23:30,-1.484,0.396,327.3,83.1,1009,0,0
1/1/20 23:40,-1.602,0.64,187.6,83.4,1009,0,0
1/1/20 23:50,-1.58,0.418,137.4,84.3,1009,0,0
1/2/20 0:00,-1.556,0.438,214.1,85.4,1009,0.058,0
1/2/20 0:10,-1.469,0.324,243.7,84.4,1009,0,0
1/2/20 0:20,-1.488,1.177,273,84.3,1009,0,0
1/2/20 0:30,-1.534,1.438,270.2,83.5,1009,0,0
1/2/20 0:40,-1.551,1.349,279.2,82.9,1009,0,0
1/2/20 0:50,-1.634,1.791,282.4,83,1010,0,0
1/2/20 1:00,-1.793,1.771,282.7,84.1,1010,0,0
1/2/20 1:10,-1.963,1.222,285.1,84.1,1010,0,0
1/2/20 1:20,-2.131,1.149,292.7,84.3,1010,0,0
1/2/20 1:30,-2.269,1.241,283.8,84.7,1010,0,0
1/2/20 1:40,-2.313,1.146,286.5,85,1010,0,0
1/2/20 1:50,-2.521,0.858,290.2,85.5,1010,0,0
1/2/20 2:00,-2.746,0.63,265.7,86.3,1010,0,0
1/2/20 2:10,-2.733,0.878,242.8,86.8,1010,0,0
1/2/20 2:20,-2.665,0.778,234.2,86.9,1010,0,0
1/2/20 2:30,-2.642,0.795,245,87.3,1010,0,0
1/2/20 2:40,-2.693,0.595,273,87.6,1010,0,0
1/2/20 2:50,-2.77,0.426,291.8,87.9,1011,0,0
1/2/20 3:00,-2.772,0.811,248.5,87.8,1011,0,0
1/2/20 3:10,-2.754,0.904,299.3,87.1,1010,0,0
1/2/20 3:20,-2.711,1.536,298.7,86.5,1010,0,0
1/2/20 3:30,-2.664,0.898,312.2,86,1010,0,0
1/2/20 3:40,-2.861,0.714,291.6,86.6,1011,0,0
1/2/20 3:50,-2.932,1.255,291,86.6,1011,0,0
1/2/20 4:00,-2.753,2.053,283.6,83.8,1011,0,0
1/2/20 4:10,-2.566,2.398,285.1,82.5,1011,0,0
1/2/20 4:20,-2.54,1.787,290,81.8,1011,0,0
1/2/20 4:30,-2.56,2.2,285.8,82.1,1011,0,0
1/2/20 4:40,-2.491,2.206,283,81.5,1011,0,0
1/2/20 4:50,-2.411,2.332,277.3,80.2,1011,0,0
1/2/20 5:00,-2.378,1.959,283.8,80.1,1011,0,0
1/2/20 5:10,-2.472,1.666,278.7,80.7,1011,0,0
1/2/20 5:20,-2.602,1.472,282.5,81.8,1011,0,0
1/2/20 5:30,-2.788,0.897,289.1,82.7,1011,0,0
1/2/20 5:40,-2.954,0.642,84.1,83.9,1011,0,0
1/2/20 5:50,-3.209,0.76,111.1,85.9,1011,0,0
1/2/20 6:00,-3.209,1.478,165.2,87.7,1012,0,0
1/2/20 6:10,-3.161,1.311,201.1,87.7,1012,0,0
1/2/20 6:20,-3.274,0.652,263.1,87.6,1012,0,0
1/2/20 6:30,-3.359,0.569,191.3,88.1,1012,0,0
1/2/20 6:40,-3.501,0.7,201.9,88.6,1012,0,0
1/2/20 6:50,-3.459,0.628,233.2,88.8,1012,0,0
1/2/20 7:00,-3.277,0.843,245.1,88.5,1012,0,0
1/2/20 7:10,-3.211,0.936,164.3,88.1,1012,0,0
1/2/20 7:20,-3.298,1.25,190.9,88.9,1012,0.71,0
1/2/20 7:30,-3.176,1.407,188.2,88.2,1012,2.082,0
1/2/20 7:40,-3.204,0.966,198.5,87.8,1012,4.683,0
1/2/20 7:50,-3.216,1.093,196.2,88,1012,9.69,0
1/2/20 8:00,-3.239,0.754,179.6,87.9,1012,10.76,0
1/2/20 8:10,-3.301,0.91,188.8,88.7,1012,17.01,0
1/2/20 8:20,-3.261,1.254,177.7,89.5,1012,36.92,0
1/2/20 8:30,-3.259,1.139,177.3,89.6,1012,44.85,0
1/2/20 8:40,-3.214,1.442,175.3,90.2,1012,47.45,0
1/2/20 8:50,-3.121,0.862,189.7,89.6,1012,89.2,0
1/2/20 9:00,-2.891,1.015,177.3,89.1,1012,96.2,0
1/2/20 9:10,-2.339,0.916,182.2,87.5,1013,146.1,0
1/2/20 9:20,-2.018,0.985,184,85.1,1013,118.8,0
1/2/20 9:30,-2.005,1.227,180,84.5,1013,148.3,0
1/2/20 9:40,-1.931,1.109,177.4,84.1,1013,141.1,0
1/2/20 9:50,-1.694,0.9,184.1,83.2,1013,175.2,0
1/2/20 10:00,-1.445,1.123,199.4,82.6,1013,163.8,0
1/2/20 10:10,-1.273,0.639,196.8,81.5,1013,175.8,0
1/2/20 10:20,-0.964,0.742,180.9,79.99,1013,180.1,0
1/2/20 10:30,-0.825,0.998,183.4,78.53,1013,210.1,0
1/2/20 10:40,-0.401,1.043,196.6,77.4,1013,251.2,0
1/2/20 10:50,0.001,0.964,191.5,76.64,1013,264.2,0
1/2/20 11:00,0.302,1.189,185.3,76.77,1013,272.4,0
1/2/20 11:10,0.765,1.143,185.2,74.65,1013,323.8,0
1/2/20 11:20,1.391,1.699,186.1,74.58,1012,422.4,0
1/2/20 11:30,1.829,1.205,196.1,72.91,1012,241.2,0
1/2/20 11:40,1.371,1.179,184.7,74.32,1012,180.6,0
1/2/20 11:50,1.138,1.535,180.2,75.9,1012,196.8,0
1/2/20 12:00,1.144,1.334,183,73.14,1012,211.4,0
1/2/20 12:10,1.274,0.984,197.1,74.11,1012,204.8,0
1/2/20 12:20,1.573,1.838,188.7,74.29,1012,304.9,0
1/2/20 12:30,2.127,1.919,206.2,73.34,1012,342,0
1/2/20 12:40,2.346,2.115,223.7,72.54,1011,295.8,0
1/2/20 12:50,3.036,1.509,218.9,71.94,1011,446.8,0
1/2/20 13:00,4.049,2.684,214.5,69.75,1011,422.2,0
1/2/20 13:10,4.078,1.73,203.5,67.34,1011,400.5,0
1/2/20 13:20,4.221,2.136,197.9,67.98,1011,390.2,0
1/2/20 13:30,4.154,2.394,197.1,75.28,1011,381.2,0
1/2/20 13:40,4.045,2.385,207.7,84.7,1011,367.6,0
1/2/20 13:50,3.98,2.068,203.3,86.8,1011,352.4,0
1/2/20 14:00,4.298,2.048,197.9,86.4,1011,336.8,0
1/2/20 14:10,4.333,2.125,201.7,85.4,1011,319.9,0
1/2/20 14:20,4.551,1.686,184.7,85.8,1011,300.6,0.254
1/2/20 14:30,4.562,2.104,192.1,84.7,1011,281.6,0
1/2/20 14:40,4.461,2.491,190.4,83,1011,261.1,0
1/2/20 14:50,4.589,2.272,206.7,85.3,1011,234.8,0
1/2/20 15:00,4.586,2.017,203.5,86,1011,151.8,0
1/2/20 15:10,4.255,1.797,204.3,86.6,1011,124.1,0
1/2/20 15:20,4.041,1.944,202.5,87.6,1011,71.8,0
1/2/20 15:30,3.581,1.62,189.8,89.8,1011,40.84,0
1/2/20 15:40,3.185,1.827,201,89.3,1011,37.21,0
1/2/20 15:50,3.04,2.051,206.4,88.3,1011,41.18,0
1/2/20 16:00,3.057,2.087,204.8,86.9,1011,32.37,0
1/2/20 16:10,3.14,1.969,206.2,85.5,1011,24.17,0
1/2/20 16:20,3.112,2.442,206.8,84.2,1011,12.51,0
1/2/20 16:30,3.233,2.125,209,84.8,1011,3.636,0
1/2/20 16:40,3.168,1.939,216.4,87.1,1011,0.242,0
1/2/20 16:50,2.977,2.019,213.5,86.7,1011,0,0
1/2/20 17:00,2.965,2.168,208.9,86.1,1010,0,0
1/2/20 17:10,2.989,1.97,208.9,85.5,1010,0,0
1/2/20 17:20,3.007,2.045,211.4,84.2,1010,0,0
1/2/20 17:30,2.966,2.42,216.4,84.5,1010,0,0
1/2/20 17:40,2.81,2.727,220.5,86.8,1010,0,0
1/2/20 17:50,2.777,2.551,216.2,84.9,1010,0,0
1/2/20 18:00,2.905,1.887,206.2,82.1,1010,0,0
1/2/20 18:10,3.078,1.802,207.3,81.9,1010,0,0
1/2/20 18:20,3.063,1.742,200.4,81.6,1010,0,0
1/2/20 18:30,3.051,1.81,204,81.5,1010,0,0
1/2/20 18:40,3.019,2.028,209,81.7,1010,0,0
1/2/20 18:50,2.933,1.807,207.8,81.8,1010,0,0
1/2/20 19:00,2.733,1.769,206.9,82.5,1010,0,0
1/2/20 19:10,2.56,2.306,216,84.3,1010,0,0
1/2/20 19:20,2.453,2.159,214.9,85.8,1010,0,0
1/2/20 19:30,2.427,2.127,212.5,85.2,1010,0,0
1/2/20 19:40,2.467,1.696,205.8,83.4,1010,0,0
1/2/20 19:50,2.574,1.893,203.9,81.8,1010,0,0
1/2/20 20:00,2.637,1.974,208.7,80.7,1010,0,0
1/2/20 20:10,2.579,2.148,214.2,79.5,1010,0,0
1/2/20 20:20,2.346,2.419,215.4,81.9,1010,0,0
1/2/20 20:30,2.264,1.706,205.4,79.25,1010,0,0
1/2/20 20:40,2.24,1.957,211.5,81.2,1010,0,0
1/2/20 20:50,2.064,2.831,216.2,83.2,1010,0,0
1/2/20 21:00,1.998,2.639,217.3,84.5,1010,0.096,0
1/2/20 21:10,2.143,1.736,209.8,82.7,1010,0.128,0
1/2/20 21:20,2.323,1.362,189.1,80.7,1010,0.044,0
1/2/20 21:30,2.398,1.527,185.2,80,1010,0,0
1/2/20 21:40,2.362,1.334,175.1,80.4,1010,0,0
1/2/20 21:50,2.069,1.048,186,82.2,1010,0,0
1/2/20 22:00,1.965,1.158,217.2,85.7,1010,0,0
1/2/20 22:10,2.029,0.973,212.1,84.2,1010,0,0
1/2/20 22:20,2.006,0.864,193.7,82.8,1010,0,0
1/2/20 22:30,2.008,0.847,187.5,83,1010,0,0
1/2/20 22:40,2.04,0.787,193.8,86.6,1010,0,0
1/2/20 22:50,2.027,1.031,179.7,86.2,1010,0,0
1/2/20 23:00,2,1.072,181.8,86.6,1010,0,0
1/2/20 23:10,1.883,1.136,185.1,86.1,1010,0,0
1/2/20 23:20,1.84,1.404,194.8,83.7,1010,0,0
1/2/20 23:30,1.874,1.327,200.8,82.6,1009,0,0.254
1/2/20 23:40,1.82,1.494,198.4,81.7,1009,0,0
1/2/20 23:50,1.786,1.346,202.1,81.2,1009,0,0
1/3/20 0:00,1.725,1.367,204.2,81.5,1009,0,0
1/3/20 0:10,1.705,1.482,203.2,83.3,1009,0,0
1/3/20 0:20,1.652,0.935,204.7,82.5,1009,0,0
1/3/20 0:30,1.591,1.266,203.5,83.2,1009,0,0
1/3/20 0:40,1.628,1.339,206.4,84.4,1009,0,0
1/3/20 0:50,1.66,1.202,200.5,83.7,1009,0,0
1/3/20 1:00,1.646,1.126,204,83.6,1009,0,0
1/3/20 1:10,1.585,1.615,215.2,84.8,1009,0,0
1/3/20 1:20,1.546,1.546,213.1,85.5,1009,0,0
1/3/20 1:30,1.569,1.687,219.9,87.2,1009,0,0
1/3/20 1:40,1.603,1.023,208.3,85.8,1009,0,0
1/3/20 1:50,1.535,0.798,221.4,86.7,1009,0,0
1/3/20 2:00,1.507,1.277,223.7,88.7,1010,0,0
1/3/20 2:10,1.524,0.94,231.5,88,1009,0,0
1/3/20 2:20,1.574,0.456,200.4,86.9,1009,0,0
1/3/20 2:30,1.612,0.419,192.9,86.2,1009,0,0
1/3/20 2:40,1.685,0.737,224.8,86.7,1009,0,0
1/3/20 2:50,1.833,0.898,250.7,86.4,1009,0,0
1/3/20 3:00,2.001,1.065,256.7,86.6,1009,0,0
1/3/20 3:10,2.15,1.064,265.5,86.5,1010,0,0
1/3/20 3:20,2.216,0.86,248.3,84.8,1010,0,0
1/3/20 3:30,2.273,0.911,229.4,86.8,1009,0,0
1/3/20 3:40,2.34,0.946,246.6,85.6,1009,0,0
1/3/20 3:50,2.396,1.044,244.7,85.8,1009,0,0
1/3/20 4:00,2.512,0.854,236.3,86.4,1009,0,0
1/3/20 4:10,2.519,0.781,223.2,85.9,1009,0,0
1/3/20 4:20,2.519,1.059,239.8,86.4,1009,0,0
1/3/20 4:30,2.589,1.183,264.9,85.5,1009,0,0
1/3/20 4:40,2.592,1.255,261.5,85.7,1009,0,0
1/3/20 4:50,2.581,1.285,251.1,88.3,1009,0,0
1/3/20 5:00,2.67,1.009,251.7,86.6,1009,0,0
1/3/20 5:10,2.739,0.858,262.4,85.4,1009,0,0
1/3/20 5:20,2.711,0.86,240.4,86.9,1009,0,0
1/3/20 5:30,2.729,0.693,248.4,86.3,1009,0,0
1/3/20 5:40,2.68,0.871,279.6,86.2,1009,0,0
1/3/20 5:50,2.773,0.88,274.6,86.4,1009,0.005,0
1/3/20 6:00,2.856,1.028,291.4,86.2,1009,0,0
1/3/20 6:10,2.84,0.486,306.2,87.9,1009,0,0
1/3/20 6:20,2.891,0.487,277.8,88.4,1009,0.052,0
1/3/20 6:30,3.124,0.689,290.7,87.2,1009,0.101,0
1/3/20 6:40,3.248,1.147,303,88.4,1009,0.007,0
1/3/20 6:50,3.37,0.55,329.1,91.2,1009,0.007,0
1/3/20 7:00,3.288,0.985,311.8,91.6,1009,0,0
1/3/20 7:10,3.201,0.943,312.7,90.7,1009,0.002,0
1/3/20 7:20,3.171,0.895,320,91.4,1009,0.408,0
1/3/20 7:30,3.15,0.808,310.7,89.3,1009,1.015,0
1/3/20 7:40,3.125,0.561,309,90.4,1009,2.632,0
1/3/20 7:50,3.219,0.784,317.4,94.5,1009,5.248,0
1/3/20 8:00,3.272,0.61,325.7,94.9,1009,10.7,0
1/3/20 8:10,3.315,0.618,336.7,94.3,1010,16.33,0
1/3/20 8:20,3.412,0.076,326,94.9,1010,40.68,0
1/3/20 8:30,3.745,0.219,36.51,93.9,1010,30.06,0
1/3/20 8:40,3.922,0.555,156.9,89.9,1009,59.54,0
1/3/20 8:50,4.143,0.671,225.6,87.9,1009,102,0
1/3/20 9:00,4.446,0.734,189.1,89,1009,92,0
1/3/20 9:10,4.164,1.024,167.3,92.4,1010,86.2,0
1/3/20 9:20,3.802,0.829,155.3,91.4,1010,83.9,0
1/3/20 9:30,3.747,1.078,158.8,95.5,1010,68.17,0
1/3/20 9:40,3.811,1.106,174.3,92.8,1010,69.23,0
1/3/20 9:50,4.137,0.927,180.8,90.2,1010,71.71,0
1/3/20 10:00,4.346,0.816,178.7,88.8,1010,68.36,0
1/3/20 10:10,4.474,0.677,150,86.8,1010,81.7,0
1/3/20 10:20,4.471,0.931,142.9,89.8,1010,82.8,0
1/3/20 10:30,4.38,1.324,152.7,93.7,1010,93.5,0
1/3/20 10:40,4.272,1.274,146.2,95.3,1009,97.2,0
1/3/20 10:50,4.231,0.613,169,90.9,1010,104.4,0
1/3/20 11:00,4.645,0.366,146,90.7,1009,137.5,0
1/3/20 11:10,5.162,0.541,127,86.2,1009,167.5,0
1/3/20 11:20,5.488,0.534,124.5,84.5,1009,200.3,0
1/3/20 11:30,5.609,0.981,142.3,88.2,1009,127.7,0
1/3/20 11:40,5.469,0.461,122.5,86.3,1009,148.4,0
1/3/20 11:50,5.663,0.796,146.9,86.8,1009,138.3,0
1/3/20 12:00,5.634,0.752,144.2,93.3,1009,159.3,0
1/3/20 12:10,5.723,1.096,144,92.6,1008,151.4,0
1/3/20 12:20,5.587,0.903,139.1,92.8,1008,172.5,0
1/3/20 12:30,5.805,1.006,148.6,94.2,1008,181.9,0
1/3/20 12:40,5.964,0.275,114.6,91.2,1008,143.3,0
1/3/20 12:50,6.28,0.198,103.8,88.1,1008,103.5,0
1/3/20 13:00,6.363,1.12,139.6,88,1008,102.9,0
1/3/20 13:10,6.153,1.451,145,89.2,1007,124.8,0
1/3/20 13:20,5.951,0.796,139,89.1,1007,128.9,0
1/3/20 13:30,6.021,0.053,28.17,88.1,1007,99.1,0
1/3/20 13:40,6.194,0.742,144.5,85.7,1007,101.2,0
1/3/20 13:50,5.954,0.413,179.1,83.7,1008,73.96,0
1/3/20 14:00,5.851,0.534,140.4,87.1,1008,86.3,0
1/3/20 14:10,5.758,0.43,115.3,87.2,1008,59.44,0
1/3/20 14:20,5.756,1.049,143.3,88.8,1008,62.14,0
1/3/20 14:30,5.504,1.292,153.1,87.7,1008,46.7,0
1/3/20 14:40,5.199,1.268,141.5,87.8,1008,46.19,0
1/3/20 14:50,5.062,1.21,155.2,85.9,1008,47.71,0
1/3/20 15:00,5.001,1.384,167.8,85.9,1008,52.92,0
1/3/20 15:10,4.981,0.647,217.8,84.1,1008,43.81,0
1/3/20 15:20,4.967,0.75,250.3,83.9,1008,37.44,0
1/3/20 15:30,4.958,0.921,266.3,82.8,1008,34.89,0
1/3/20 15:40,5.01,1.095,259.5,82.4,1009,22.73,0
1/3/20 15:50,5.048,0.678,224.4,83.9,1008,15.78,0
1/3/20 16:00,5.001,0.604,207.1,83.2,1008,6.425,0
1/3/20 16:10,4.869,0.832,236.4,85,1008,5.457,0
1/3/20 16:20,4.708,1.152,258,86.7,1008,2.04,0
1/3/20 16:30,4.557,1.235,271.3,90,1009,0.753,0
1/3/20 16:40,4.569,0.707,233.3,88.1,1009,0.419,0
1/3/20 16:50,4.58,0.468,218.4,87.2,1009,0.185,0
1/3/20 17:00,4.601,0.566,205.1,86.5,1009,0.024,0
1/3/20 17:10,4.657,0.671,191.1,87.5,1009,0,0
1/3/20 17:20,4.706,0.648,255.5,84.8,1009,0.137,0
1/3/20 17:30,5.008,0.812,192.8,85.8,1009,0.184,0
1/3/20 17:40,5.137,0.765,179.3,84.3,1009,0,0
1/3/20 17:50,5.171,0.509,189.8,84.8,1009,0,0
1/3/20 18:00,5.222,1.425,176.6,90.1,1009,0,0
1/3/20 18:10,5.115,0.838,209.6,88.5,1009,0,0
1/3/20 18:20,5.085,0.879,184.5,89.1,1009,0,0
1/3/20 18:30,5.227,1.075,174.9,89.5,1009,0,0
1/3/20 18:40,5.398,0.755,184.5,87,1009,0,0
1/3/20 18:50,5.632,0.717,206.3,86.9,1009,0,0
1/3/20 19:00,5.698,1.01,175.1,88.5,1009,0,0
1/3/20 19:10,5.49,0.558,271.7,88.7,1009,0,0
1/3/20 19:20,5.438,0.438,258.7,87.6,1009,0,0
