Date/Time,Avg. Temp Deg. C,Avg. Windspeed (mps),Wind Direction (deg) ,Avg. Rel. Humid (%),Atmos Press (mb),Avg. Solar Rad. (W) ,Daily Rain (mm)
1/1/22 0:00,6.465,0.92,221,99.7,1014,0.017,0
1/1/22 0:10,6.512,0.907,220.8,99.7,1014,0.004,0
1/1/22 0:20,6.542,1.02,226,99.7,1014,0.002,0
1/1/22 0:30,6.527,1.116,212.9,99.7,1014,0.01,0
1/1/22 0:40,6.542,1.166,221.2,99.7,1014,0.001,0
1/1/22 0:50,6.504,1.047,223,99.7,1014,0,0
1/1/22 1:00,6.506,0.667,213.6,99.7,1014,0,0
1/1/22 1:10,6.502,0.876,221.9,99.7,1014,0,0
1/1/22 1:20,6.484,0.629,213,99.7,1014,0,0
1/1/22 1:30,6.471,0.354,200.5,99.7,1014,0,0
1/1/22 1:40,6.48,0.268,202.2,99.7,1014,0,0
1/1/22 1:50,6.506,0.381,196.4,99.7,1014,0,0
1/1/22 2:00,6.524,0.269,189.7,99.7,1014,0,0
1/1/22 2:10,6.482,0.173,170,99.7,1014,0,0
1/1/22 2:20,6.47,0.071,179.5,99.7,1014,0,0
1/1/22 2:30,6.497,0,0,99.7,1014,0.006,0
1/1/22 2:40,6.472,0.36,135.7,99.7,1014,0,0
1/1/22 2:50,6.483,0.217,165.8,99.7,1014,0,0
1/1/22 3:00,6.458,0.553,171.4,99.7,1014,0,0
1/1/22 3:10,6.475,0.509,206.3,99.7,1014,0.005,0
1/1/22 3:20,6.512,0.749,183.9,99.7,1013,0,0
1/1/22 3:30,6.504,0.787,174.2,99.7,1013,0,0
1/1/22 3:40,6.503,1.124,162.9,99.7,1013,0,0
1/1/22 3:50,6.505,0.687,152.6,99.7,1013,0,0
1/1/22 4:00,6.492,0.94,161.6,99.7,1013,0,0
1/1/22 4:10,6.47,0.324,178.3,99.7,1013,0,0
1/1/22 4:20,6.467,0.923,171.1,99.7,1013,0,0
1/1/22 4:30,6.487,1.505,165.4,99.7,1013,0,0
1/1/22 4:40,6.54,0.979,177.6,99.7,1013,0.001,0
1/1/22 4:50,6.551,0.699,178.7,99.7,1013,0,0
1/1/22 5:00,6.553,0.922,170.4,99.7,1012,0,0
1/1/22 5:10,6.568,0.963,173.4,99.7,1012,0,0
1/1/22 5:20,6.594,1.048,163.9,99.7,1012,0,0
1/1/22 5:30,6.568,0.477,190.7,99.7,1012,0,0
1/1/22 5:40,6.609,0.31,188.1,99.7,1012,0.01,0
1/1/22 5:50,6.64,0.28,177,99.7,1012,0,0
1/1/22 6:00,6.635,1.271,162.5,99.7,1012,0,0
1/1/22 6:10,6.618,1.064,160.4,99.7,1012,0,0
1/1/22 6:20,6.608,1.446,162.3,99.7,1012,0.002,0
1/1/22 6:30,6.679,1.177,171,99.7,1012,0.001,0
1/1/22 6:40,6.67,1.44,165.2,99.7,1012,0,0
1/1/22 6:50,6.592,1.42,171.7,99.7,1011,0,0
1/1/22 7:00,6.612,0.937,189.6,99.7,1012,0.017,0
1/1/22 7:10,6.719,1.187,209.9,99.7,1012,0.021,0.254
1/1/22 7:20,6.688,0.551,211.4,99.7,1012,0.135,0
1/1/22 7:30,6.664,0.865,150.1,99.7,1012,0.429,0
1/1/22 7:40,6.637,2.066,156.9,99.7,1011,0.97,0.254
1/1/22 7:50,6.624,1.477,164.9,99.7,1011,1.486,0
1/1/22 8:00,6.596,1.685,149.3,99.7,1011,3.206,0
1/1/22 8:10,6.56,1.861,153,99.7,1011,5.136,0
1/1/22 8:20,6.6,1.123,149.9,99.7,1011,7.024,0.254
1/1/22 8:30,6.649,1.262,152.2,99.7,1011,7.864,0
1/1/22 8:40,6.702,0.89,137.3,99.7,1011,11.47,0.254
1/1/22 8:50,6.672,0.989,143.8,99.7,1011,14.64,0
1/1/22 9:00,6.676,1.027,159.9,99.7,1011,12.29,0
1/1/22 9:10,6.692,1.037,167.2,99.7,1011,13.25,0
1/1/22 9:20,6.762,0.863,168.1,99.7,1011,11.31,0
1/1/22 9:30,6.824,0.137,209.1,99.7,1011,10.74,0
1/1/22 9:40,6.903,0.221,198.4,99.7,1011,9.32,0.254
1/1/22 9:50,6.962,0.13,180.5,99.7,1011,13.19,0
1/1/22 10:00,6.985,0,0,99.7,1011,16.92,0
1/1/22 10:10,7.022,0.09,182.6,99.7,1011,19,0
1/1/22 10:20,7.073,0.017,168.5,99.7,1011,21.74,0.254
1/1/22 10:30,7.123,0.138,244.4,99.7,1011,21.82,0
1/1/22 10:40,7.152,0.321,233.6,99.8,1011,27.39,0
1/1/22 10:50,7.207,0.399,235.2,99.9,1011,35.47,0
1/1/22 11:00,7.22,0.695,211.2,99.8,1010,32.74,0
1/1/22 11:10,7.211,0.893,206.7,99.8,1010,41.72,0.254
1/1/22 11:20,7.258,0.393,186.1,99.8,1010,48.83,0
1/1/22 11:30,7.294,0.633,184.5,99.8,1010,35.11,0
1/1/22 11:40,7.238,1.555,167.8,99.8,1009,52.29,0
1/1/22 11:50,7.271,0.976,172.4,99.8,1009,68.84,0
1/1/22 12:00,7.425,0.647,172.1,99.8,1009,92.9,0
1/1/22 12:10,7.541,0.999,177.9,99.8,1009,87.1,0
1/1/22 12:20,7.62,1.276,175.8,99.8,1009,100.9,0
1/1/22 12:30,7.712,1.569,172,99.8,1009,104.9,0
1/1/22 12:40,7.782,1.203,175,99.8,1009,90.7,0
1/1/22 12:50,7.896,0.888,174.6,99.8,1009,89.3,0
1/1/22 13:00,7.989,1.013,197.1,99.8,1008,90.3,0
1/1/22 13:10,8.04,1.388,215.3,99.8,1008,81.5,0
1/1/22 13:20,8.07,0.494,230.1,99.8,1008,63.21,0
1/1/22 13:30,8.03,0.952,235.9,99.8,1008,62.73,0
1/1/22 13:40,8.02,0.163,226.2,99.8,1008,67.6,0
1/1/22 13:50,8.08,0,0,99.8,1008,77.23,0
1/1/22 14:00,8.18,0,0,99.8,1008,88.3,0
1/1/22 14:10,8.28,0,0,99.8,1008,77.67,0
1/1/22 14:20,8.32,0,0,99.8,1008,75.21,0
1/1/22 14:30,8.42,0,0,99.8,1008,84.8,0
1/1/22 14:40,8.55,0,0,99.8,1008,95.8,0
1/1/22 14:50,8.53,0.07,158.3,99.8,1007,59.94,0
1/1/22 15:00,8.43,0.982,140.9,99.8,1007,41.78,0
1/1/22 15:10,8.34,0.487,140.8,99.8,1007,33.14,0
1/1/22 15:20,8.32,0.428,142.2,99.8,1007,29.67,0
1/1/22 15:30,8.27,1.279,159.8,99.8,1007,22.38,0
1/1/22 15:40,8.24,0.464,150.6,99.8,1007,14.84,0
1/1/22 15:50,8.23,0.15,141.7,99.8,1007,11.27,0
1/1/22 16:00,8.24,0,0,99.8,1007,8.2,0
1/1/22 16:10,8.26,0,0,99.8,1008,4.908,0
1/1/22 16:20,8.26,0,0,99.8,1008,2.687,0
1/1/22 16:30,8.27,0.086,144.7,99.8,1008,1.345,0
1/1/22 16:40,8.25,0.129,120.5,99.8,1008,0.531,0
1/1/22 16:50,8.25,0,0,99.8,1007,0.289,0
1/1/22 17:00,8.25,0,0,99.8,1007,0,0
1/1/22 17:10,8.16,0,0,99.8,1007,0,0
1/1/22 17:20,8.1,0,0,99.8,1007,0,0
1/1/22 17:30,8.05,0,0,99.8,1007,0,0
1/1/22 17:40,8,0.151,202,99.8,1008,0,0
1/1/22 17:50,7.975,0.132,188.2,99.8,1008,0,0
1/1/22 18:00,8.01,0,0,99.8,1008,0.092,0
1/1/22 18:10,8.05,0,0,99.8,1008,0.132,0
1/1/22 18:20,8.14,0.326,247.6,99.8,1008,0.164,0
1/1/22 18:30,8.18,0.976,224.8,99.8,1008,0.001,0
1/1/22 18:40,8.16,1.418,224.6,99.8,1008,0.016,0
1/1/22 18:50,8.22,1.759,226.4,99.8,1008,0.008,0
1/1/22 19:00,8.28,1.412,231.1,99.8,1008,0.006,0
1/1/22 19:10,8.31,1.064,236.2,99.8,1008,0,0
1/1/22 19:20,8.34,1.063,216,99.8,1008,0,0
1/1/22 19:30,8.38,1.178,209.8,99.8,1008,0,0
1/1/22 19:40,8.44,1.469,219.5,99.8,1008,0,0
1/1/22 19:50,8.48,0.926,216.4,99.8,1007,0,0
1/1/22 20:00,8.52,0.098,216.9,99.8,1007,0,0
1/1/22 20:10,8.53,0.201,219.1,99.8,1007,0,0
1/1/22 20:20,8.51,0,0,99.8,1007,0,0
1/1/22 20:30,8.49,0,0,99.8,1007,0,0
1/1/22 20:40,8.45,0,0,99.8,1007,0,0
1/1/22 20:50,8.39,0,0,99.8,1006,0,0
1/1/22 21:00,8.37,0,0,99.8,1006,0.01,0
1/1/22 21:10,8.43,0,0,99.8,1006,0.108,0
1/1/22 21:20,8.46,0,0,99.8,1006,0.042,0
1/1/22 21:30,8.5,0,0,99.8,1006,0.013,0
1/1/22 21:40,8.43,0,0,99.8,1006,0,0.254
1/1/22 21:50,8.46,0,0,99.8,1006,0.214,0
1/1/22 22:00,8.52,0,0,99.8,1006,0.04,0
1/1/22 22:10,8.54,0.449,155.2,99.8,1006,0,0.254
1/1/22 22:20,8.43,0.548,175.9,99.8,1006,0,0
1/1/22 22:30,8.35,0.071,182.7,99.8,1006,0,0.254
1/1/22 22:40,8.37,0.47,145.4,99.8,1006,0,0
1/1/22 22:50,8.34,1.211,146.8,99.8,1006,0,0.254
1/1/22 23:00,8.38,0.858,136.5,99.8,1005,0,0
1/1/22 23:10,8.34,0.852,138.9,99.8,1005,0,0.254
1/1/22 23:20,8.25,0.469,145.3,99.8,1005,0,0
1/1/22 23:30,8.16,0,0,99.8,1005,0,0.254
1/1/22 23:40,8.13,0,0,99.8,1005,0,0
1/1/22 23:50,8.1,0,0,99.8,1004,0,0.254
1/2/22 0:00,8.1,0,0,99.8,1004,0.006,0
1/2/22 0:10,8.15,0,0,99.8,1004,0.01,0.508
1/2/22 0:20,8.15,0.197,137.4,99.8,1003,0.005,0
1/2/22 0:30,8.19,0,0,99.8,1003,0,0.254
1/2/22 0:40,8.2,0.221,326,99.8,1003,0,0
1/2/22 0:50,8.13,0.724,158,99.8,1003,0.006,0
1/2/22 1:00,7.609,1.259,127.7,99.8,1002,0,0
1/2/22 1:10,7.584,0.685,334.5,99.8,1002,0.245,0
1/2/22 1:20,7.843,0.263,94.1,99.8,1001,0.298,0
1/2/22 1:30,7.936,1.025,8.1,99.8,1002,0.073,0
1/2/22 1:40,7.815,0.511,339,99.8,1002,0,0
1/2/22 1:50,7.704,1.079,336.4,99.8,1003,0.012,0.254
1/2/22 2:00,7.849,0.806,1.3,99.8,1003,0.285,0
1/2/22 2:10,8.06,1.169,359.1,99.8,1003,0.112,0
1/2/22 2:20,7.965,1.15,343.9,99.8,1003,0,0
1/2/22 2:30,7.948,1.15,346.1,99.8,1004,0,0
1/2/22 2:40,7.978,0.928,348.2,99.8,1003,0,0.254
1/2/22 2:50,7.988,1.029,1.447,99.8,1003,0,0.254
1/2/22 3:00,7.971,1.02,359.6,99.8,1003,0,0.254
1/2/22 3:10,7.842,1.395,11.88,99.8,1003,0,0.254
1/2/22 3:20,7.701,1.417,353.1,99.8,1003,0,0
1/2/22 3:30,7.776,1.599,352.6,99.8,1003,0,0
1/2/22 3:40,7.827,0.597,10.92,99.8,1003,0,0
1/2/22 3:50,7.746,0.131,40.33,99.8,1002,0,0.254
1/2/22 4:00,7.53,0.664,45.77,99.8,1001,0,0.254
1/2/22 4:10,7.414,0.954,45.91,99.8,1001,0,0
1/2/22 4:20,7.262,1.049,346.8,99.8,1002,0,0
1/2/22 4:30,7.193,1.363,358.6,99.8,1002,0,0
1/2/22 4:40,7.194,0.956,348.8,99.8,1002,0,0
1/2/22 4:50,7.244,0.607,350.4,99.8,1002,0,0
1/2/22 5:00,7.332,1.043,344.2,99.8,1002,0.066,0
1/2/22 5:10,7.481,1.363,20.75,99.8,1002,0.005,0
1/2/22 5:20,7.503,0.972,8.11,99.8,1002,0,0
1/2/22 5:30,7.445,0.664,351.1,99.8,1002,0,0
1/2/22 5:40,7.426,0.39,349.6,99.8,1002,0,0
1/2/22 5:50,7.48,1.069,10.9,99.8,1002,0,0
1/2/22 6:00,7.524,0.895,355.4,99.8,1002,0,0
1/2/22 6:10,7.535,0.779,353.8,99.8,1002,0,0
1/2/22 6:20,7.569,0.98,6.268,99.8,1002,0,0
1/2/22 6:30,7.552,0.328,17.86,99.8,1001,0,0
1/2/22 6:40,7.501,0.98,8.27,99.8,1002,0,0
1/2/22 6:50,7.384,0.652,19.37,99.8,1001,0,0
1/2/22 7:00,7.245,1.122,1.617,99.8,1001,0,0
1/2/22 7:10,7.155,1.383,6.401,99.8,1001,0,0
1/2/22 7:20,7.045,0.667,353.9,99.8,1001,0.11,0.254
1/2/22 7:30,6.962,0.356,5.169,99.8,1002,0.493,0
1/2/22 7:40,6.873,0.908,36.03,99.8,1001,1.431,0
1/2/22 7:50,6.714,1.003,354.4,99.8,1001,2.185,0
1/2/22 8:00,6.635,0.78,353.7,99.8,1002,4.796,0
1/2/22 8:10,6.556,1.066,21.04,99.8,1002,11.31,0.254
1/2/22 8:20,6.473,1.155,359.5,99.8,1002,11.03,0
1/2/22 8:30,6.419,0.57,21.24,99.8,1002,21.84,0
1/2/22 8:40,6.376,0.433,7.712,99.8,1002,19.59,0
1/2/22 8:50,6.291,1.361,21.68,99.8,1002,18.88,0
1/2/22 9:00,6.112,1.123,15.48,99.8,1002,22.74,0
1/2/22 9:10,6.002,0.962,9.97,99.8,1002,29.76,0
1/2/22 9:20,5.905,1.47,9.55,99.8,1002,41.23,0
1/2/22 9:30,5.776,0.969,6.38,99.8,1003,34.5,0
1/2/22 9:40,5.767,0.99,1.476,99.8,1003,56.77,0
1/2/22 9:50,5.873,1.043,2.678,99.8,1003,68.9,0
1/2/22 10:00,5.952,0.938,16.37,99.8,1002,73.48,0
1/2/22 10:10,5.937,1.238,6.093,99.8,1003,73.16,0
1/2/22 10:20,5.901,1.016,12.7,99.8,1003,60.36,0
1/2/22 10:30,5.888,0.811,354.5,99.8,1003,69.75,0
1/2/22 10:40,5.864,0.741,3.42,99.8,1003,64.63,0.254
1/2/22 10:50,5.929,0.462,8.41,99.8,1003,44.68,0
1/2/22 11:00,5.888,0.792,15.69,99.8,1003,75.48,0
1/2/22 11:10,5.883,1.09,12.01,99.8,1003,84.2,0
1/2/22 11:20,5.834,1.108,348.2,99.8,1003,55.62,0
1/2/22 11:30,5.781,0.947,6.711,99.8,1003,42.04,0
1/2/22 11:40,5.719,0.906,18.85,99.8,1003,53.68,0
1/2/22 11:50,5.712,0.67,31.49,99.8,1003,66.53,0
1/2/22 12:00,5.624,0.922,15.14,99.7,1003,48.97,0
1/2/22 12:10,5.535,0.782,23.56,99.8,1003,52.39,0
1/2/22 12:20,5.512,1.359,21.28,99.7,1003,35.33,0
1/2/22 12:30,5.372,0.929,15.2,99.7,1003,28.17,0
1/2/22 12:40,5.219,1.252,19.55,99.7,1003,30.43,0.254
1/2/22 12:50,5.044,1.191,28.62,99.7,1003,53.18,0
1/2/22 13:00,4.942,1.289,43.57,99.7,1003,55.97,0
1/2/22 13:10,4.892,0.714,36.09,99.7,1003,54.98,0
1/2/22 13:20,4.813,0.829,14.03,99.7,1003,45.24,0
1/2/22 13:30,4.733,1.483,24.88,99.7,1003,52.11,0
1/2/22 13:40,4.701,1.151,22.42,99.7,1003,37.34,0
1/2/22 13:50,4.643,1.555,42.12,99.7,1003,21.1,0
1/2/22 14:00,4.36,1.059,33.7,99.7,1004,19.08,0
1/2/22 14:10,4.111,1.397,39.42,99.7,1004,18.28,0
1/2/22 14:20,3.994,1.873,42.94,99.7,1004,33.66,0
1/2/22 14:30,3.914,2.121,41.43,99.7,1004,44.41,0
1/2/22 14:40,3.889,0.676,15.92,99.7,1004,45.28,0
1/2/22 14:50,3.947,0.731,7.62,99.7,1004,31.36,0
1/2/22 15:00,3.921,1.039,29.43,99.7,1004,32.91,0
1/2/22 15:10,3.846,1.392,52.33,99.7,1005,33.7,0
1/2/22 15:20,3.641,1.527,52.75,99.7,1005,32.14,0
1/2/22 15:30,3.448,1.553,50.23,99.7,1005,23.38,0
1/2/22 15:40,3.271,0.957,44,99.7,1005,12.8,0
1/2/22 15:50,3.18,0.094,69.54,99.7,1005,8.2,0
1/2/22 16:00,3.105,0.945,76.74,99.7,1006,6.758,0
1/2/22 16:10,3.019,0.497,66.65,99.7,1006,5.803,0
1/2/22 16:20,2.896,0.696,28.54,99.7,1006,4.288,0
1/2/22 16:30,2.781,0.826,358.9,99.7,1006,2.637,0
1/2/22 16:40,2.782,1.192,299.1,99.7,1006,2.027,0
1/2/22 16:50,2.555,1.174,311.7,99.7,1006,1.368,0
1/2/22 17:00,2.192,1.764,319,99.7,1007,1.029,0
1/2/22 17:10,1.765,1.518,317.9,99.7,1007,0.355,0
1/2/22 17:20,1.39,1.701,312.1,99.7,1008,0,0
1/2/22 17:30,1.021,1.957,313.9,99.7,1008,0,0
1/2/22 17:40,0.629,1.604,315.7,99.7,1008,0,0
1/2/22 17:50,0.207,1.989,312.8,99.7,1008,0,0
1/2/22 18:00,-0.07,1.698,307.6,99.7,1009,0,0
1/2/22 18:10,-0.203,2.532,309.9,99.7,1009,0.189,0
1/2/22 18:20,-0.338,3.078,316.6,99.7,1010,0.843,0
1/2/22 18:30,-0.461,2.663,315.1,99.7,1010,0.501,0
1/2/22 18:40,-0.642,2.865,312.6,99.7,1010,0,0
1/2/22 18:50,-0.703,2.642,319.7,99.7,1011,0,0
1/2/22 19:00,-0.583,1.83,330.2,99.7,1011,0,0
1/2/22 19:10,-0.561,2.188,326.1,99.7,1011,0.001,0
1/2/22 19:20,-0.521,2.858,322.5,99.7,1012,0,0
1/2/22 19:30,-0.514,1.692,317.9,99.7,1012,0.005,0
1/2/22 19:40,-0.533,2.43,331.1,99.7,1012,0.022,0
1/2/22 19:50,-0.506,2.09,334.6,99.7,1012,0.003,0
1/2/22 20:00,-0.512,1.811,330.6,99.7,1012,0,0
1/2/22 20:10,-0.544,1.336,330.1,99.7,1013,0,0
1/2/22 20:20,-0.537,1.591,335.8,99.7,1013,0,0
1/2/22 20:30,-0.556,1.394,340.2,99.7,1013,0,0
1/2/22 20:40,-0.579,1.544,334.5,99.7,1013,0,0
1/2/22 20:50,-0.606,1.115,331.5,99.7,1013,0,0
1/2/22 21:00,-0.65,0.772,328.4,99.7,1013,0,0
1/2/22 21:10,-0.687,0.704,0.328,99.7,1014,0,0
1/2/22 21:20,-0.673,0.803,29.32,99.7,1014,0,0
1/2/22 21:30,-0.783,0.806,64.2,99.7,1014,0,0
1/2/22 21:40,-1.021,1.018,39.33,99.7,1014,0,0
1/2/22 21:50,-1.24,0.995,15.13,99.7,1014,0,0
1/2/22 22:00,-1.298,1.669,353.9,99.7,1014,0,0
1/2/22 22:10,-1.401,1.268,335.2,99.7,1014,0,0
1/2/22 22:20,-1.776,2.1,317.6,99.6,1014,0,0
1/2/22 22:30,-1.919,1.759,314.7,99.6,1014,0,0
1/2/22 22:40,-2.007,0.909,331,99.6,1014,0,0
1/2/22 22:50,-2.148,1.022,330.3,99.6,1014,0,0
1/2/22 23:00,-2.188,1.307,322.9,99.6,1014,0,0
1/2/22 23:10,-2.262,1.554,311.4,99.6,1014,0,0
1/2/22 23:20,-2.354,2.054,306.6,99.6,1015,0,0
1/2/22 23:30,-2.418,2.025,314.9,99.6,1015,0,0
1/2/22 23:40,-2.563,1.977,315.7,99.6,1015,0,0
1/2/22 23:50,-2.75,1.447,323.7,99.6,1015,0,0
1/3/22 0:00,-2.885,2.293,320.9,99.6,1015,0,0
1/3/22 0:10,-3.046,1.071,341.4,99.6,1015,0,0
1/3/22 0:20,-3.18,1.538,328.5,99.6,1015,0,0
1/3/22 0:30,-3.248,1.822,349.9,99.6,1015,0,0
1/3/22 0:40,-3.391,1.925,348.4,99.5,1015,0,0
1/3/22 0:50,-3.564,2.022,341.4,99.5,1016,0,0
1/3/22 1:00,-3.652,1.515,338.6,99.5,1016,0,0
1/3/22 1:10,-3.72,1.435,344.9,99.5,1017,0,0
1/3/22 1:20,-3.759,0.818,349.3,99.5,1017,0,0
1/3/22 1:30,-3.846,0.902,8.22,99.5,1017,0,0
1/3/22 1:40,-3.91,0.404,336.9,99.5,1017,0,0
1/3/22 1:50,-4.06,0.552,312.2,99.5,1018,0,0
1/3/22 2:00,-4.125,0.567,307.5,99.5,1018,0,0
1/3/22 2:10,-4.238,0.686,296.5,99.5,1018,0,0
1/3/22 2:20,-4.302,0.654,317.5,99.5,1018,0,0
1/3/22 2:30,-4.317,1.002,324.1,99.5,1019,0,0
1/3/22 2:40,-4.37,0.976,339,99.5,1018,0,0
1/3/22 2:50,-4.404,1.18,319.2,99.5,1019,0,0
1/3/22 3:00,-4.43,1.484,304,99.5,1019,0,0
1/3/22 3:10,-4.487,1.458,308.6,99.5,1019,0,0
1/3/22 3:20,-4.519,2.046,311.5,99.5,1019,0,0
1/3/22 3:30,-4.604,1.881,321.5,99.5,1020,0,0
1/3/22 3:40,-4.68,1.9,322.6,99.5,1019,0,0
1/3/22 3:50,-4.73,2.097,314.7,99.5,1019,0,0
1/3/22 4:00,-4.803,1.625,313.7,99.5,1020,0,0
1/3/22 4:10,-4.809,1.573,322.7,99.5,1020,0,0
1/3/22 4:20,-4.873,1.085,320.7,99.5,1020,0,0
1/3/22 4:30,-4.899,1.391,320.8,99.5,1020,0,0
1/3/22 4:40,-4.929,1.105,327.8,99.4,1020,0,0
1/3/22 4:50,-4.958,1.054,336.1,99.5,1020,0,0
1/3/22 5:00,-5.001,0.943,335.4,99.5,1020,0,0
1/3/22 5:10,-5.075,0.717,358.2,99.5,1019,0,0
1/3/22 5:20,-5.135,1.001,356.8,99.5,1019,0,0
1/3/22 5:30,-5.16,1.662,346.9,99.4,1019,0,0
1/3/22 5:40,-5.187,1.876,352.1,99.4,1019,0,0
1/3/22 5:50,-5.221,1.795,1.733,99.4,1019,0,0
1/3/22 6:00,-5.249,1.606,358.3,99.4,1019,0,0
1/3/22 6:10,-5.282,1.37,345.3,99.4,1020,0,0
1/3/22 6:20,-5.307,1.326,352.1,99.4,1020,0,0
1/3/22 6:30,-5.327,1.005,359,99.4,1020,0,0
1/3/22 6:40,-5.361,1.094,358.9,99.4,1020,0,0
1/3/22 6:50,-5.401,1.093,350.5,99.4,1020,0,0
1/3/22 7:00,-5.467,0.789,14.64,99.4,1020,0,0
1/3/22 7:10,-5.614,1.009,35.44,99.5,1020,0,0
1/3/22 7:20,-5.881,1.178,46.53,99.5,1020,0,0
1/3/22 7:30,-6.074,1.009,30.69,99.5,1020,0.204,0
1/3/22 7:40,-6.223,1.593,41.54,99.4,1020,2.115,0
1/3/22 7:50,-6.296,1.241,32.06,99.5,1020,9.4,0
1/3/22 8:00,-6.289,0.735,55.78,99.5,1021,12.39,0
1/3/22 8:10,-6.281,1.588,47.36,99.5,1021,20.03,0
1/3/22 8:20,-6.274,1.612,38.61,99.4,1021,24.42,0
1/3/22 8:30,-6.276,1.905,21.75,99.4,1021,33.23,0
1/3/22 8:40,-6.289,1.856,39.22,99.4,1021,42.4,0
1/3/22 8:50,-6.292,1.168,33.91,99.4,1021,50.12,0
1/3/22 9:00,-6.287,2.086,32.94,99.4,1022,60.33,0
1/3/22 9:10,-6.309,1.594,33.29,99.4,1022,69.43,0
1/3/22 9:20,-6.233,1.224,42.01,99.4,1022,76.93,0
1/3/22 9:30,-6.118,0.894,37.88,99.4,1022,80.6,0
1/3/22 9:40,-6.141,2.05,45.97,99.4,1022,77.66,0
1/3/22 9:50,-6.318,2.495,51.24,99.4,1022,80.4,0
1/3/22 10:00,-6.355,2.033,48.79,99.4,1022,92.8,0
1/3/22 10:10,-6.386,2.146,39.96,99.4,1022,101.1,0
1/3/22 10:20,-6.398,2.287,49.79,99.4,1022,99.2,0
1/3/22 10:30,-6.407,1.415,18.35,99.4,1022,107.7,0
1/3/22 10:40,-6.401,2.167,26.83,99.4,1022,115.5,0
1/3/22 10:50,-6.521,1.97,28.3,99.4,1021,120.2,0
1/3/22 11:00,-6.511,2.013,13.15,99.4,1021,114.9,0
1/3/22 11:10,-6.508,2.014,21.49,99.4,1021,101.2,0
1/3/22 11:20,-6.466,1.276,17.28,99.4,1021,91.8,0
1/3/22 11:30,-6.484,1.941,18.64,99.3,1021,97.6,0
1/3/22 11:40,-6.509,2.19,21.1,99.4,1021,105,0
1/3/22 11:50,-6.565,2.046,27.19,99.4,1021,109.7,0
1/3/22 12:00,-6.523,2.107,16.04,99.3,1021,105.2,0
1/3/22 12:10,-6.442,1.93,12.47,99.3,1020,117.1,0
1/3/22 12:20,-6.426,2.609,13.91,99.3,1020,106.8,0
1/3/22 12:30,-6.456,1.944,3.319,99.3,1019,107.4,0
1/3/22 12:40,-6.309,2.353,13.13,99.3,1019,128.2,0
1/3/22 12:50,-6.312,2.14,16.58,99.3,1019,107.9,0
1/3/22 13:00,-6.365,2.23,26.44,99.3,1019,105.5,0
1/3/22 13:10,-6.375,2.251,20.52,99.3,1019,104,0
1/3/22 13:20,-6.457,1.935,23.69,99.3,1019,92,0
1/3/22 13:30,-6.53,1.984,22.47,99.3,1019,82.5,0
1/3/22 13:40,-6.618,2.503,26.63,99.3,1018,99.3,0
1/3/22 13:50,-6.614,2.151,22.25,99.3,1018,96.3,0
1/3/22 14:00,-6.582,1.902,19.11,99.3,1018,77.09,0
1/3/22 14:10,-6.598,1.998,24.41,99.3,1019,82.2,0
1/3/22 14:20,-6.632,1.441,33.55,99.2,1019,86.9,0
1/3/22 14:30,-6.538,2.507,28.16,99.2,1018,90.3,0
1/3/22 14:40,-6.602,1.86,22.9,99,1019,92.2,0
1/3/22 14:50,-6.54,2.213,22.02,99.2,1019,69.94,0
1/3/22 15:00,-6.618,2.638,26.15,99.1,1019,73.32,0
1/3/22 15:10,-6.673,2.327,22.47,98.2,1019,52.76,0
1/3/22 15:20,-6.733,2.901,19.96,98.1,1019,40.68,0
1/3/22 15:30,-6.78,1.837,17.43,97.7,1018,34.4,0
1/3/22 15:40,-6.766,2.262,22.93,96.6,1018,37.09,0
1/3/22 15:50,-6.792,2.687,26.29,98.1,1018,28.75,0
1/3/22 16:00,-6.829,2.116,25.26,98.1,1018,34.05,0
1/3/22 16:10,-6.89,1.674,30.07,96.8,1019,19.72,0
1/3/22 16:20,-6.962,1.617,30.6,97.5,1019,12.96,0
1/3/22 16:30,-7.042,1.384,36.72,96.5,1019,5.944,0
1/3/22 16:40,-7.115,1.549,23.85,98.3,1019,1.399,0
1/3/22 16:50,-7.182,1.536,19.89,98.2,1019,1.034,0
1/3/22 17:00,-7.244,1.745,20.41,97.6,1019,0,0
1/3/22 17:10,-7.28,1.243,22.16,97.8,1019,0,0
1/3/22 17:20,-7.297,1.491,22.58,97.5,1019,0,0
1/3/22 17:30,-7.344,1.113,23.29,97.3,1019,0,0
1/3/22 17:40,-7.366,1.187,18.42,98.3,1019,0,0
1/3/22 17:50,-7.437,1.077,34.83,97.8,1019,0,0
1/3/22 18:00,-7.489,1.37,28.37,98.6,1019,0,0
1/3/22 18:10,-7.509,1.908,15.12,94.4,1019,0,0
1/3/22 18:20,-7.544,2.032,22.45,94.7,1019,0,0
1/3/22 18:30,-7.588,2.157,12.92,93.2,1019,0,0
1/3/22 18:40,-7.629,1.561,4.252,91.9,1020,0,0
1/3/22 18:50,-7.668,1.622,9.28,92.8,1020,0,0
1/3/22 19:00,-7.735,2.009,3.905,93.3,1020,0,0
1/3/22 19:10,-7.825,1.458,358.5,92.2,1020,0,0
1/3/22 19:20,-7.921,1.744,5.775,91.7,1020,0,0
1/3/22 19:30,-8.04,1.386,9.4,92.9,1020,0,0
1/3/22 19:40,-8.09,1.711,351.9,91.9,1020,0,0
