Date/Time,Avg. Temp Deg. C,Avg. Windspeed (mps),Wind Direction (deg) ,Avg. Rel. Humid (%),Atmos Press (mb),Avg. Solar Rad. (W) ,Daily Rain (mm)
1/1/21 10:50,0.759,0.77,86.4,85.2,1032,283.4,0
1/1/21 11:00,0.857,1.086,68.17,78.05,1032,299.5,0
1/1/21 11:10,0.79,0.877,74.08,86.2,1032,341.2,0
1/1/21 11:20,1.164,1.59,74.38,91,1032,370.6,0
1/1/21 11:30,0.985,1.136,94.9,79.46,1032,303.4,0
1/1/21 11:40,0.634,1.578,66.44,88.6,1031,336.7,0
1/1/21 11:50,0.716,1.373,75.99,82.2,1031,311.4,0
1/1/21 12:00,0.393,1.408,59.77,89,1031,307.1,0
1/1/21 12:10,0.558,0.92,98.6,79.66,1031,338.2,0
1/1/21 12:20,0.879,0.954,115.4,77.29,1030,337.2,0
1/1/21 12:30,1.16,0.894,144,76.03,1030,379.2,0
1/1/21 12:40,1.172,0.756,169.3,74.11,1030,278.5,0
1/1/21 12:50,0.561,1.133,160.8,88.2,1030,241.4,0
1/1/21 13:00,0.256,0.901,174.8,75.36,1030,228,0
1/1/21 13:10,0.228,1.453,152.8,92.7,1030,216.8,0
1/1/21 13:20,0.046,1.35,145.4,85.3,1030,193.5,0
1/1/21 13:30,-0.056,1.686,146.4,88.8,1030,186.4,0
1/1/21 13:40,-0.036,0.781,128.8,78.68,1030,174.7,0
1/1/21 13:50,-0.031,1.236,149.9,79.8,1030,157.1,0
1/1/21 14:00,-0.084,1.266,138.5,83.2,1029,167.7,0
1/1/21 14:10,-0.102,1.295,136.7,85.6,1029,164.5,0
1/1/21 14:20,-0.154,1.779,158.3,86.1,1029,144.7,0
1/1/21 14:30,-0.196,1.47,166.5,82.7,1029,131,0
1/1/21 14:40,-0.192,1.224,180.9,81,1030,120,0
1/1/21 14:50,-0.247,1.617,162.2,84.3,1029,103.5,0
1/1/21 15:00,-0.319,1.268,163.4,86.3,1029,84.4,0
1/1/21 15:10,-0.358,0.781,148.3,85.4,1029,73.54,0
1/1/21 15:20,-0.403,0.659,147.4,86.6,1029,66.6,0
1/1/21 15:30,-0.474,0.559,141.5,84.1,1029,50.74,0
1/1/21 15:40,-0.543,1.13,163.8,88.3,1029,35.38,0
1/1/21 15:50,-0.629,1.186,159.9,87.2,1029,25.35,0
1/1/21 16:00,-0.716,1.369,154.6,88.9,1029,18.43,0
1/1/21 16:10,-0.789,1.361,159.3,90.1,1028,13.3,0
1/1/21 16:20,-0.848,1.282,146,91.5,1028,6.52,0
1/1/21 16:30,-0.943,0.675,146.9,89.6,1028,1.647,0
1/1/21 16:40,-1.04,0.706,184.4,85.1,1028,0.067,0
1/1/21 16:50,-1.058,0.403,217.6,83.6,1028,0,0
1/1/21 17:00,-1.05,0.614,202.8,81.9,1028,0,0
1/1/21 17:10,-0.99,0.83,205.4,85.5,1028,0,0
1/1/21 17:20,-0.968,0.683,206.7,85.8,1028,0,0
1/1/21 17:30,-0.995,0.428,169,86.3,1028,0,0
1/1/21 17:40,-1.044,0.32,178.4,85.4,1027,0,0
1/1/21 17:50,-1.066,0.526,195.5,84.5,1027,0,0
1/1/21 18:00,-1.047,0.455,208.5,82.9,1027,0,0
1/1/21 18:10,-1.009,0.726,199.4,84.3,1027,0,0
1/1/21 18:20,-0.974,0.344,190.7,80.4,1027,0,0
1/1/21 18:30,-0.975,0.657,180.2,83.2,1027,0,0
1/1/21 18:40,-0.986,0.505,192.8,84.5,1027,0,0
1/1/21 18:50,-0.977,0.785,203.9,84.6,1027,0,0
1/1/21 19:00,-0.921,1.328,211.6,91.7,1027,0,0
1/1/21 19:10,-0.917,0.911,205.6,87.3,1027,0,0
1/1/21 19:20,-0.896,0.89,187.2,85,1027,0,0
1/1/21 19:30,-0.903,0.883,198,85.9,1027,0,0
1/1/21 19:40,-0.884,0.855,180.6,87.8,1027,0,0
1/1/21 19:50,-0.877,0.959,171.9,89.3,1027,0,0
1/1/21 20:00,-0.933,0.934,183,89.1,1026,0,0
1/1/21 20:10,-1.333,1.034,175.2,97.1,1026,0,0
1/1/21 20:20,-1.752,1.025,137.2,99.3,1025,0,0.254
1/1/21 20:30,-2.033,0.801,131.8,99.4,1025,0,0
1/1/21 20:40,-2.136,0.408,111.9,99.4,1025,0,0.254
1/1/21 20:50,-2.167,0.339,119.8,99.4,1025,0,0
1/1/21 21:00,-2.187,0.093,124.7,99.4,1024,0,0
1/1/21 21:10,-2.177,0.948,47.3,99.4,1024,0,0.254
1/1/21 21:20,-2.167,1.063,25.7,99.4,1024,0,0.254
1/1/21 21:30,-2.124,1.38,8.75,99.4,1024,0,0
1/1/21 21:40,-2.203,1.242,14.5,99.4,1023,0,0
1/1/21 21:50,-2.215,0.891,332.9,99.5,1024,0.022,0
1/1/21 22:00,-2.155,1.126,336.5,99.5,1024,0.044,0.254
1/1/21 22:10,-2.114,0.84,339.1,99.5,1023,0.001,0
1/1/21 22:20,-2.076,0.756,330.2,99.5,1024,0,0.254
1/1/21 22:30,-2.073,0.497,17.19,99.5,1023,0,0
1/1/21 22:40,-2.095,0.858,38.31,99.5,1022,0,0
1/1/21 22:50,-2.131,0.602,341.6,99.5,1022,0,0.254
1/1/21 23:00,-2.142,0.832,7.2,99.5,1022,0,0
1/1/21 23:10,-2.155,0.994,32.4,99.5,1021,0,0.254
1/1/21 23:20,-2.167,0.861,3.478,99.5,1021,0,0
1/1/21 23:30,-2.161,0.655,27.3,99.5,1021,0,0.254
1/1/21 23:40,-2.173,0.658,19.21,99.5,1020,0,0
1/1/21 23:50,-2.18,0.8,22.32,99.5,1020,0.006,0.254
1/2/21 0:00,-2.162,0.861,349.3,99.5,1020,1.596,0
1/2/21 0:10,-1.997,0.86,29.27,99.5,1019,4.137,0.254
1/2/21 0:20,-1.772,1.058,5.839,99.5,1019,2.792,0.254
1/2/21 0:30,-1.499,0.939,4.245,99.5,1019,0.75,0.254
1/2/21 0:40,-1.271,1.225,12.66,99.5,1018,0.129,0.762
1/2/21 0:50,-1.135,0.853,23.01,99.5,1018,0.048,0.508
1/2/21 1:00,-1.039,0.865,358.4,99.5,1018,0.038,0.508
1/2/21 1:10,-0.889,0.816,1.746,99.5,1018,0.029,0.508
1/2/21 1:20,-0.855,1.359,9.39,99.5,1017,0.186,0.508
1/2/21 1:30,-0.828,1.213,6.02,99.5,1017,0.249,0.254
1/2/21 1:40,-0.7,1.137,1.575,99.5,1017,0.072,0.508
1/2/21 1:50,-0.534,1.365,26.94,99.5,1017,0.009,0.508
1/2/21 2:00,-0.493,1.379,8.65,99.5,1016,0.067,0.508
1/2/21 2:10,-0.369,1.388,17.68,99.5,1016,0.033,0.508
1/2/21 2:20,-0.273,0.915,39.61,99.5,1016,0,0.508
1/2/21 2:30,-0.177,0.794,39.36,99.5,1016,0,1.016
1/2/21 2:40,-0.143,0.819,39.34,99.6,1015,0,0.762
1/2/21 2:50,-0.075,0.489,39.33,99.6,1015,0,0.508
1/2/21 3:00,-0.029,0.35,39.34,99.6,1015,0,0.254
1/2/21 3:10,-0.011,0.603,39.34,99.6,1014,0,0.508
1/2/21 3:20,0.011,0.833,39.34,99.6,1014,0,0.254
1/2/21 3:30,0.028,0.701,39.35,99.6,1013,0,0.254
1/2/21 3:40,0.01,1.146,39.36,99.6,1013,0,0.254
1/2/21 3:50,0.03,0.582,39.32,99.6,1013,0,0
1/2/21 4:00,0.058,0.878,39.34,99.6,1012,0,0.254
1/2/21 4:10,0.027,0.804,39.33,99.6,1012,0,0.254
1/2/21 4:20,0.037,0.821,39.33,99.6,1011,0,0
1/2/21 4:30,0.066,0.556,39.33,99.6,1011,0,0.254
1/2/21 4:40,0.09,0.809,39.33,99.6,1011,0,0.254
1/2/21 4:50,0.098,0.853,39.27,99.6,1010,0,0.762
1/2/21 5:00,0.113,0.513,39.24,99.6,1010,0,0.254
1/2/21 5:10,0.138,0.45,39.21,99.6,1010,0,0
1/2/21 5:20,0.145,0.465,39.17,99.6,1009,0,0.254
1/2/21 5:30,0.165,0.548,39.07,99.6,1009,0,0
1/2/21 5:40,0.185,0.692,38.96,99.6,1009,0,0
1/2/21 5:50,0.191,0.379,38.89,99.6,1009,0,0.254
1/2/21 6:00,0.203,0.398,38.83,99.6,1008,0,0.254
1/2/21 6:10,0.217,0.428,38.78,99.6,1008,0,0
1/2/21 6:20,0.222,0.599,22.79,99.6,1008,0,1.016
1/2/21 6:30,0.226,1.011,358.4,99.6,1008,0,0.254
1/2/21 6:40,0.228,1.074,4.109,99.6,1007,0,0
1/2/21 6:50,0.214,1.235,353.5,99.6,1007,0,0
1/2/21 7:00,0.214,1.169,344.9,99.6,1007,0.001,0.254
1/2/21 7:10,0.22,1.196,352.5,99.6,1007,0.094,0
1/2/21 7:20,0.262,1.353,355.4,99.6,1007,0.319,0.508
1/2/21 7:30,0.285,1.31,354.9,99.6,1007,1.049,0.254
1/2/21 7:40,0.294,1.571,338,99.6,1007,2.349,0.254
1/2/21 7:50,0.317,0.751,335.8,99.6,1007,2.085,0.254
1/2/21 8:00,0.297,0.475,341.4,99.6,1007,2.958,0.254
1/2/21 8:10,0.342,1.096,348.9,99.6,1007,5.353,0.254
1/2/21 8:20,0.378,1.019,345.2,99.6,1007,7.885,0
1/2/21 8:30,0.383,0.917,337.9,99.6,1007,4.54,0
1/2/21 8:40,0.412,0.792,351.3,99.6,1007,6.048,0.508
1/2/21 8:50,0.466,1.156,0.02,99.6,1007,15.74,0.254
1/2/21 9:00,0.475,1.613,0.111,99.6,1006,32.35,0
1/2/21 9:10,0.481,1.194,345.8,99.6,1006,19.91,0
1/2/21 9:20,0.469,1.07,345.7,99.6,1006,21.29,0
1/2/21 9:30,0.558,1.016,345.5,99.6,1006,44.73,0.254
1/2/21 9:40,0.651,0.899,348.9,99.6,1006,66.06,0
1/2/21 9:50,0.763,0.889,341.8,99.6,1006,78.16,0
1/2/21 10:00,0.794,0.99,352.6,99.6,1006,69.34,0
1/2/21 10:10,0.847,0.837,343.5,99.6,1006,75.23,0
1/2/21 10:20,0.891,0.789,349.2,99.6,1006,74.87,0
1/2/21 10:30,1.005,0.479,348.9,99.6,1006,109.1,0
1/2/21 10:40,1.2,0.859,322.6,99.6,1006,89.6,0
1/2/21 10:50,1.096,1.057,306.1,99.6,1006,58.62,0
1/2/21 11:00,1.032,0.647,321.2,99.6,1006,61.27,0
1/2/21 11:10,1.08,0.6,303.4,99.6,1006,71.96,0
1/2/21 11:20,1.019,0,0,99.6,1006,62.2,0
1/2/21 11:30,1.195,0,0,99.6,1006,89.4,0
1/2/21 11:40,1.468,0.669,192.3,99.6,1007,130.3,0
1/2/21 11:50,1.627,0.518,176.4,99.6,1007,263.7,0
1/2/21 12:00,2.413,0.68,237.2,99.6,1006,191.7,0
1/2/21 12:10,2.636,1.558,294.2,99.6,1006,200.9,0
1/2/21 12:20,3.201,2.749,290.6,99.6,1006,264.5,0
1/2/21 12:30,3.626,1.877,291.9,99.6,1006,211.5,0
1/2/21 12:40,4.622,0.053,12.27,99.6,1006,378.7,0
1/2/21 12:50,6.32,0.418,179.7,99.6,1007,353,0
1/2/21 13:00,6.213,0.36,183.9,99.5,1007,239.8,0
1/2/21 13:10,5.091,0.752,151.6,99.5,1007,130.2,0
1/2/21 13:20,4.389,0.697,70.22,99.6,1007,126.6,0
1/2/21 13:30,4.346,1.794,337.7,99.6,1008,142.9,0
1/2/21 13:40,4.242,1.481,313.7,99.6,1008,163.1,0
1/2/21 13:50,4.394,2.535,324.1,99.6,1008,220.6,0
1/2/21 14:00,4.339,2.616,320.6,99.6,1008,163,0
1/2/21 14:10,4.089,3.232,313.5,99.6,1008,155.2,0
1/2/21 14:20,3.965,3.064,324.9,99.6,1009,170.9,0
1/2/21 14:30,3.818,2.814,329.3,99.5,1009,87.7,0
1/2/21 14:40,3.622,2.156,332.2,99.5,1010,53.34,0
1/2/21 14:50,3.621,1.545,339.5,99.5,1010,79.99,0
1/2/21 15:00,3.765,1.523,335.3,99.5,1010,77.38,0
1/2/21 15:10,3.845,1.23,320.1,99.5,1011,55.78,0
1/2/21 15:20,3.687,1.772,303.9,99.5,1011,49.94,0
1/2/21 15:30,3.522,2.282,304.3,99.5,1011,61.17,0
1/2/21 15:40,3.421,2.434,303.2,99.5,1011,60.78,0
1/2/21 15:50,3.298,1.895,310.3,99.5,1012,54.69,0
1/2/21 16:00,3.233,1.936,308.6,99.5,1012,36.62,0
1/2/21 16:10,3.087,2.519,308,99.5,1012,17.28,0
1/2/21 16:20,2.994,2.795,306.3,99.4,1012,10.02,0
1/2/21 16:30,2.841,2.716,316.4,99.4,1012,4.867,0
1/2/21 16:40,2.691,2.174,323.1,99.4,1012,0.621,0
1/2/21 16:50,2.553,2.15,344.1,99.4,1013,0,0
1/2/21 17:00,2.444,1.726,332.1,99.4,1013,0,0
1/2/21 17:10,2.283,1.43,306.9,99.4,1013,0,0
1/2/21 17:20,2.022,1.141,325.6,99.4,1014,0,0
1/2/21 17:30,2.028,1.791,349.2,99.5,1014,0,0
1/2/21 17:40,1.978,1.767,308.9,99.4,1014,0,0
1/2/21 17:50,1.861,2.136,302.6,99.4,1014,0,0
1/2/21 18:00,1.678,1.685,311.5,99.4,1015,0,0
1/2/21 18:10,1.5,1.513,1.298,99.4,1015,0,0
1/2/21 18:20,1.452,1.324,14.3,99.4,1015,0,0
1/2/21 18:30,1.305,1.063,25.25,99.4,1016,0,0
1/2/21 18:40,1.168,1.121,1.924,99.4,1016,0,0
1/2/21 18:50,1.206,1.429,350.2,99.4,1016,0,0
1/2/21 19:00,1.14,1.326,357.7,99.4,1016,0,0
1/2/21 19:10,1.067,1.698,342.9,99.4,1017,0,0
1/2/21 19:20,0.904,1.342,329.5,99.4,1017,0,0
1/2/21 19:30,0.551,1.041,334.5,99.4,1017,0,0
1/2/21 19:40,0.314,1.028,349.7,99.4,1017,0,0
1/2/21 19:50,0.267,1.06,1.31,99.5,1017,0,0
1/2/21 20:00,0.214,1.573,345.9,99.5,1017,0,0
1/2/21 20:10,0.137,1.238,327.9,99.4,1017,0,0
1/2/21 20:20,-0.045,0.949,334,99.4,1018,0,0
1/2/21 20:30,-0.134,1.253,345.5,99.5,1018,0,0
1/2/21 20:40,-0.091,1.113,340.5,99.5,1018,0,0
1/2/21 20:50,-0.184,0.806,1.58,99.5,1018,0,0
1/2/21 21:00,-0.407,0.768,17.79,99.5,1018,0,0
1/2/21 21:10,-0.374,1.37,5.595,99.5,1018,0,0
1/2/21 21:20,-0.336,1.25,356.9,99.5,1018,0,0
1/2/21 21:30,-0.419,1.551,5.598,99.5,1018,0,0
1/2/21 21:40,-0.559,1.757,14.08,99.5,1018,0,0
1/2/21 21:50,-0.826,1.84,13.56,99.5,1018,0,0
1/2/21 22:00,-0.863,1.671,7.708,99.5,1018,0,0
1/2/21 22:10,-0.903,1.681,2.638,99.5,1018,0,0
1/2/21 22:20,-0.995,1.145,5.312,99.5,1018,0,0
1/2/21 22:30,-1.036,1.359,15.43,99.5,1018,0,0
1/2/21 22:40,-1.076,1.694,356.1,99.5,1018,0,0
1/2/21 22:50,-1.096,1.366,13.25,99.5,1018,0,0
1/2/21 23:00,-1.199,1.125,22.14,99.5,1019,0,0
1/2/21 23:10,-1.332,1.331,5.642,99.5,1019,0,0
1/2/21 23:20,-1.426,1.319,6.781,99.5,1019,0,0
1/2/21 23:30,-1.519,1.381,347.5,99.5,1019,0,0
1/2/21 23:40,-1.705,1.121,347.2,99.5,1019,0,0
1/2/21 23:50,-1.896,0.441,339.5,99.5,1019,0,0
1/3/21 0:00,-2.068,0.368,348.8,99.5,1020,0,0
1/3/21 0:10,-2.205,0.292,353.7,99.5,1020,0,0
1/3/21 0:20,-2.256,0.49,63.99,99.5,1020,0,0
1/3/21 0:30,-2.261,0.513,42.88,99.5,1020,0,0
1/3/21 0:40,-2.463,0.158,78,99.5,1020,0,0
1/3/21 0:50,-2.789,0.114,67.45,99.5,1020,0,0
1/3/21 1:00,-2.833,0.505,41.64,99.5,1020,0,0
1/3/21 1:10,-2.949,0.374,22.33,99.5,1020,0,0
1/3/21 1:20,-2.809,1.221,359,99.5,1020,0,0
1/3/21 1:30,-2.617,1.103,35.52,99.5,1020,0,0
1/3/21 1:40,-2.583,0.935,50.45,99.5,1020,0,0
1/3/21 1:50,-2.449,0.465,42.24,99.5,1021,0,0
1/3/21 2:00,-2.379,0.213,48.28,99.5,1021,0,0
1/3/21 2:10,-2.315,0.825,53.1,99.5,1021,0,0
1/3/21 2:20,-2.238,1.147,24.6,99.5,1021,0,0
1/3/21 2:30,-2.203,1.139,19.65,99.5,1021,0,0
1/3/21 2:40,-2.174,1.344,16.66,99.5,1021,0,0
1/3/21 2:50,-2.187,0.777,2.445,99.5,1021,0,0
1/3/21 3:00,-2.237,1.097,347.4,99.5,1021,0,0
1/3/21 3:10,-2.468,1.103,338.8,99.5,1021,0,0
1/3/21 3:20,-2.714,1.29,3.541,99.5,1021,0,0
1/3/21 3:30,-2.849,0.983,20.99,99.5,1021,0,0
1/3/21 3:40,-2.992,1.096,5.317,99.5,1020,0,0
1/3/21 3:50,-3.097,0.994,2.202,99.5,1020,0,0
1/3/21 4:00,-3.277,0.533,357.9,99.5,1020,0,0
1/3/21 4:10,-3.388,0.55,350.9,99.5,1020,0,0
1/3/21 4:20,-3.492,0.7,344.4,99.5,1020,0,0
1/3/21 4:30,-3.475,0.816,358.1,99.5,1020,0,0
1/3/21 4:40,-3.491,0.823,4.661,99.5,1020,0,0
1/3/21 4:50,-3.555,0.56,343.9,99.5,1021,0,0
1/3/21 5:00,-3.635,0.855,357.8,99.5,1021,0,0
1/3/21 5:10,-3.678,0.238,0.929,99.5,1021,0,0
1/3/21 5:20,-3.829,0.448,320,99.5,1021,0,0
1/3/21 5:30,-3.909,0.471,267.8,99.5,1022,0,0
1/3/21 5:40,-3.912,0.452,332.9,99.5,1022,0,0
1/3/21 5:50,-3.873,0.425,1.521,99.5,1022,0,0
1/3/21 6:00,-4.014,0.224,349.7,99.5,1022,0,0
1/3/21 6:10,-3.955,1.136,43.91,99.5,1021,0,0
1/3/21 6:20,-3.673,0.716,36.9,99.5,1021,0,0
1/3/21 6:30,-3.707,0.753,34.22,99.5,1020,0,0
1/3/21 6:40,-3.818,0.708,348.6,99.5,1021,0,0
1/3/21 6:50,-3.865,0.896,17.37,99.5,1021,0,0
1/3/21 7:00,-3.841,0.968,21.56,99.5,1021,0,0
1/3/21 7:10,-3.811,1.118,31.11,99.5,1021,0,0
1/3/21 7:20,-3.754,1.124,37.52,99.5,1021,0,0
1/3/21 7:30,-3.668,1.04,42.6,99.5,1021,0.892,0
1/3/21 7:40,-3.604,1.226,37.48,99.5,1021,3.405,0
1/3/21 7:50,-3.454,1.283,35.59,99.5,1021,10.19,0
1/3/21 8:00,-3.346,0.85,13.83,99.5,1021,19.97,0
1/3/21 8:10,-3.234,0.701,19.46,99.5,1022,16.8,0
1/3/21 8:20,-3.16,0.143,21.66,99.5,1022,19.01,0
1/3/21 8:30,-3.068,0.224,353.5,99.5,1023,26.1,0
1/3/21 8:40,-2.966,0.419,2.445,99.5,1023,33.9,0
1/3/21 8:50,-2.879,0.503,17.52,99.5,1022,39.53,0
1/3/21 9:00,-2.782,0.617,13.76,99.5,1022,37.99,0
1/3/21 9:10,-2.696,0.773,32.77,99.5,1022,47.27,0
1/3/21 9:20,-2.579,0.126,23.51,99.5,1023,61.32,0
1/3/21 9:30,-2.405,0,0,99.5,1023,47.72,0
1/3/21 9:40,-2.284,0.011,117.2,99.5,1023,49.48,0
1/3/21 9:50,-2.197,0.014,79.34,99.5,1023,50.58,0
1/3/21 10:00,-2.132,0.306,130.1,99.4,1023,63.62,0
1/3/21 10:10,-2.066,0.616,118.8,99.4,1022,64.86,0
1/3/21 10:20,-2.02,0.355,135.1,99.4,1022,66.76,0
1/3/21 10:30,-2.01,0.649,176.5,99.4,1022,63.81,0
1/3/21 10:40,-2.032,0.797,162.6,99.4,1022,63.37,0
1/3/21 10:50,-2.044,0.382,170.1,99.4,1022,69.08,0
1/3/21 11:00,-2.024,1.416,138.4,99.4,1022,71.84,0
1/3/21 11:10,-2.028,1.188,152.2,99.5,1021,72.42,0
1/3/21 11:20,-1.994,0.867,109.9,99.5,1021,70.75,0
1/3/21 11:30,-1.953,1.033,75.21,99.5,1020,62.73,0
1/3/21 11:40,-1.972,0.822,89.2,99.5,1020,51,0
1/3/21 11:50,-2.003,0.6,128.2,99.5,1020,46.29,0
1/3/21 12:00,-1.99,0.677,56.42,99.5,1020,56.28,0
1/3/21 12:10,-1.936,1.047,47.3,99.5,1019,61.78,0
1/3/21 12:20,-1.932,1.093,23.84,99.5,1019,43.44,0
1/3/21 12:30,-1.975,0.798,349.5,99.5,1018,43.63,0
1/3/21 12:40,-1.961,0.991,16.44,99.5,1018,38.46,0
1/3/21 12:50,-1.968,1.027,15.78,99.5,1018,47.51,0
1/3/21 13:00,-1.938,0.734,11.43,99.5,1018,54.77,0
1/3/21 13:10,-1.851,1.151,5.898,99.5,1018,57.59,0
1/3/21 13:20,-1.849,1.364,9.56,99.5,1018,51.98,0
1/3/21 13:30,-1.879,1.473,9.14,99.5,1018,36.78,0
1/3/21 13:40,-1.82,1.308,8.6,99.5,1017,65.55,0
1/3/21 13:50,-1.761,1.433,11.63,99.5,1017,57.83,0
1/3/21 14:00,-1.795,1.747,14.3,99.5,1017,56.59,0
1/3/21 14:10,-1.86,1.616,19.16,99.5,1017,54.03,0
1/3/21 14:20,-1.863,1.222,9.46,99.5,1017,43.04,0
1/3/21 14:30,-1.809,1.135,8.62,99.5,1017,41.5,0
1/3/21 14:40,-1.797,1.79,3.343,99.5,1017,33.72,0
1/3/21 14:50,-1.834,1.217,1.404,99.5,1018,26.93,0
1/3/21 15:00,-1.824,1.006,14.53,99.5,1018,34.38,0
1/3/21 15:10,-1.827,1.11,12.86,99.5,1018,21.8,0
1/3/21 15:20,-1.841,1.281,11.99,99.5,1018,26.78,0
1/3/21 15:30,-1.83,1.32,12.75,99.5,1018,24.08,0
1/3/21 15:40,-1.822,1.055,1.657,99.5,1018,21.05,0
1/3/21 15:50,-1.825,0.996,20.75,99.5,1018,12.4,0
1/3/21 16:00,-1.842,1.005,12.74,99.5,1017,9.89,0
1/3/21 16:10,-1.834,1.235,7.627,99.5,1018,5.572,0
1/3/21 16:20,-1.847,0.625,353.8,99.5,1018,2.853,0
1/3/21 16:30,-1.845,0.67,352.9,99.5,1018,1.03,0
1/3/21 16:40,-1.835,1.003,5.907,99.5,1018,0.342,0
1/3/21 16:50,-1.83,1.255,13.66,99.5,1018,0.063,0
1/3/21 17:00,-1.861,1.018,3.217,99.5,1018,0,0
1/3/21 17:10,-1.859,1.696,1.844,99.5,1018,0,0
1/3/21 17:20,-1.894,1.294,7.749,99.5,1017,0,0
1/3/21 17:30,-1.841,1.803,4.057,99.5,1018,0,0
1/3/21 17:40,-1.798,1.348,354,99.5,1018,0,0.254
1/3/21 17:50,-1.906,1.588,356.7,99.5,1018,0.014,0
1/3/21 18:00,-1.979,1.458,359.3,99.5,1018,0.042,0
