Date/Time,Avg. Temp Deg. C,Avg. Windspeed (mps),Wind Direction (deg) ,Avg. Rel. Humid (%),Atmos Press (mb),Avg. Solar Rad. (W) ,Daily Rain (mm)
1/1/23 6:30,7.802,2.786,305.9,99.9,1008,0,0
1/1/23 6:40,7.535,3.382,309.1,99.9,1008,0,0
1/1/23 6:50,7.285,3.649,310.3,99.9,1008,0,0
1/1/23 7:00,7.034,4.292,304.8,99.9,1008,0,0
1/1/23 7:10,6.856,4.452,301.9,99.9,1008,0,0
1/1/23 7:20,6.662,4.006,304.8,99.9,1008,0.015,0
1/1/23 7:30,6.492,3.264,303.3,99.9,1008,2.093,0
1/1/23 7:40,6.414,3.148,302.1,99.9,1009,9.27,0
1/1/23 7:50,6.723,2.1,305.1,99.9,1009,28.21,0
1/1/23 8:00,7.035,2.927,309,99.9,1009,47.29,0
1/1/23 8:10,7.054,3.133,306.9,99.9,1009,67.94,0
1/1/23 8:20,6.829,2.812,299.9,99.8,1010,91.1,0
1/1/23 8:30,6.879,2.706,300.9,99.8,1010,115.9,0
1/1/23 8:40,7.101,1.675,300.4,99.8,1010,140.3,0
1/1/23 8:50,7.193,1.749,294.4,99.8,1010,107.4,0
1/1/23 9:00,6.732,1.926,289.5,99.8,1011,174.6,0
1/1/23 9:10,6.671,2.278,294.2,99.8,1011,148.5,0
1/1/23 9:20,6.282,2.034,301.2,99.8,1011,156.7,0
1/1/23 9:30,5.834,2.108,294.9,99.8,1011,97.7,0
1/1/23 9:40,5.295,2.857,291.6,99.8,1011,109.5,0
1/1/23 9:50,5.036,2.533,300,99.8,1012,114.7,0
1/1/23 10:00,4.886,1.728,296.3,99.8,1012,116.4,0
1/1/23 10:10,4.728,1.549,295.4,99.8,1012,104.4,0
1/1/23 10:20,4.715,2.06,291.4,99.8,1012,164,0
1/1/23 10:30,5.457,2.286,285.1,99.8,1012,352.4,0
1/1/23 10:40,6.289,2.056,277.9,99.8,1012,450.7,0
1/1/23 10:50,6.898,2.941,275.5,99.8,1012,480.2,0
1/1/23 11:00,6.37,2.055,280.3,99.8,1012,252.8,0
1/1/23 11:10,6.025,1.068,290.5,99.8,1012,226.6,0
1/1/23 11:20,6.093,0.421,324.6,99.8,1012,214.3,0
1/1/23 11:30,6.302,0.618,2.69,99.8,1012,269.2,0
1/1/23 11:40,6.661,0.096,340.5,99.8,1012,204.6,0
1/1/23 11:50,6.777,0.005,6.285,99.8,1012,164.2,0
1/1/23 12:00,6.619,0.783,283.7,99.8,1012,152.4,0
1/1/23 12:10,6.191,2.328,289.8,99.8,1012,272,0
1/1/23 12:20,6.391,1.699,289,99.8,1012,317.3,0
1/1/23 12:30,5.902,2.344,273.4,99.7,1012,288.4,0
1/1/23 12:40,5.353,1.827,273.3,99.7,1012,222.4,0
1/1/23 12:50,5.447,2.031,268.2,99.7,1012,347.5,0
1/1/23 13:00,5.682,1.761,271.2,99.7,1012,296.5,0
1/1/23 13:10,5.465,1.895,249.4,99.7,1012,268.8,0
1/1/23 13:20,5.212,1.874,262.4,99.7,1012,259.9,0
1/1/23 13:30,5.396,1.784,283.3,99.7,1012,249.5,0
1/1/23 13:40,5.357,2.344,272.4,99.7,1012,191.4,0
1/1/23 13:50,5.02,2.676,291.2,99.7,1012,166.4,0
1/1/23 14:00,4.852,2.515,287.9,99.7,1012,176.1,0
1/1/23 14:10,4.822,1.908,286.3,99.8,1012,146.1,0
1/1/23 14:20,4.675,2.71,279.7,99.8,1012,117.3,0
1/1/23 14:30,4.63,2.283,277.1,99.8,1012,163,0
1/1/23 14:40,5.014,2.727,286.3,99.8,1013,234.7,0
1/1/23 14:50,5.163,1.623,283.3,99.8,1013,159.7,0
1/1/23 15:00,5.147,1.795,294,99.8,1013,132,0
1/1/23 15:10,4.876,2.059,294.4,99.8,1013,112.2,0
1/1/23 15:20,4.669,0.839,274.1,99.7,1013,83.1,0
1/1/23 15:30,4.512,1.41,284.2,99.8,1013,55.79,0
1/1/23 15:40,4.362,1.069,298.7,99.8,1013,44.33,0
1/1/23 15:50,4.251,1.127,289.7,99.8,1013,48.04,0
1/1/23 16:00,4.273,0.611,287,99.8,1013,46.12,0
1/1/23 16:10,4.223,1.655,289.5,99.7,1014,30.42,0
1/1/23 16:20,4.162,1.551,287.3,99.6,1014,15.88,0
1/1/23 16:30,4.133,1.748,294.1,99.5,1014,5,0
1/1/23 16:40,4.117,2.112,294.1,99.5,1014,1.294,0
1/1/23 16:50,4.083,1.371,304.1,99.5,1014,0,0
1/1/23 17:00,4.003,1.029,314,99.5,1014,0,0
1/1/23 17:10,3.845,0.521,295.1,99.4,1014,0,0
1/1/23 17:20,3.769,0.717,291.1,99.4,1014,0,0
1/1/23 17:30,3.638,0.458,292.1,99.5,1014,0,0
1/1/23 17:40,3.488,0.612,318.2,99.5,1014,0,0
1/1/23 17:50,3.385,0.314,347.6,99.6,1014,0,0
1/1/23 18:00,3.079,0.18,312.5,99.6,1014,0,0
1/1/23 18:10,2.615,0.013,101.4,99.6,1014,0,0
1/1/23 18:20,2.45,0.077,67.31,99.7,1014,0,0
1/1/23 18:30,2.314,0.029,140.7,99.7,1014,0,0
1/1/23 18:40,2.156,0.139,212.7,99.6,1014,0,0
1/1/23 18:50,2.07,0.461,260.8,99.6,1014,0,0
1/1/23 19:00,2.107,0.231,163.3,99.6,1014,0,0
1/1/23 19:10,2.172,0.215,235.2,99.6,1014,0,0
1/1/23 19:20,1.967,1.473,264.1,99.6,1014,0,0
1/1/23 19:30,1.671,1.277,251.3,99.5,1015,0,0
1/1/23 19:40,1.931,0.719,229.5,99.5,1015,0,0
1/1/23 19:50,1.792,0,0,99.6,1015,0,0
1/1/23 20:00,1.667,0.168,245.6,99.6,1015,0,0
1/1/23 20:10,1.496,0.825,299.3,99.6,1015,0,0
1/1/23 20:20,1.249,0.986,295.2,99.6,1015,0,0
1/1/23 20:30,1.524,1.4,296.6,99.6,1015,0,0
1/1/23 20:40,2.061,0.617,285.8,99.5,1015,0,0
1/1/23 20:50,2.405,0,0,99.6,1015,0.057,0
1/1/23 21:00,2.746,0,0,99.6,1016,0.041,0
1/1/23 21:10,2.934,0.136,230.3,99.6,1016,0,0
1/1/23 21:20,2.911,0.898,243.4,99.5,1016,0,0
1/1/23 21:30,2.734,0.825,251.7,99.5,1016,0,0
1/1/23 21:40,2.74,1.078,243.9,99.5,1016,0,0
1/1/23 21:50,2.688,0.925,246.4,99.5,1016,0,0
1/1/23 22:00,2.653,1.132,253,99.5,1016,0,0
1/1/23 22:10,2.694,0.743,247.4,99.5,1016,0.022,0
1/1/23 22:20,2.905,0.506,236,99.5,1016,0.044,0
1/1/23 22:30,2.987,0.95,231.6,99.6,1016,0.003,0
1/1/23 22:40,3.16,0.456,233.8,99.6,1016,0,0
1/1/23 22:50,3.191,0.512,262.8,99.6,1016,0,0
1/1/23 23:00,2.919,1.288,256.6,99.6,1016,0,0
1/1/23 23:10,2.902,1.379,259.5,99.6,1016,0,0
1/1/23 23:20,2.765,1.209,263.7,99.6,1016,0,0
1/1/23 23:30,2.595,0.7,272.6,99.6,1016,0,0
1/1/23 23:40,2.703,0.236,239.8,99.6,1016,0,0
1/1/23 23:50,2.806,0.117,178.6,99.6,1016,0,0
1/2/23 0:00,2.462,0,0,99.6,1016,0,0
1/2/23 0:10,2.008,0,0,99.6,1016,0,0
1/2/23 0:20,1.946,0.987,246.2,99.6,1016,0,0
1/2/23 0:30,1.916,0.89,240.1,99.6,1016,0,0
1/2/23 0:40,1.73,0.816,248.5,99.6,1016,0,0
1/2/23 0:50,1.735,0.348,263.5,99.6,1016,0,0
1/2/23 1:00,1.79,0,0,99.6,1016,0,0
1/2/23 1:10,1.892,0.235,271.9,99.7,1016,0,0
1/2/23 1:20,2.095,1.299,276.2,99.7,1016,0,0
1/2/23 1:30,2.254,1.436,263.7,99.7,1016,0,0
1/2/23 1:40,2.367,1.448,254.2,99.6,1016,0,0
1/2/23 1:50,2.459,1.264,259.7,99.6,1016,0,0
1/2/23 2:00,2.434,0.706,267.5,99.6,1016,0,0
1/2/23 2:10,2.217,0.823,252.2,99.6,1016,0,0
1/2/23 2:20,1.973,0.528,253.2,99.6,1017,0,0
1/2/23 2:30,1.926,0.837,258.1,99.6,1017,0,0
1/2/23 2:40,1.797,0.299,289.6,99.6,1017,0,0
1/2/23 2:50,1.617,0.267,313.1,99.6,1017,0,0
1/2/23 3:00,1.682,0.335,305.8,99.7,1017,0,0
1/2/23 3:10,1.901,1.048,287.6,99.7,1017,0,0
1/2/23 3:20,1.928,0.742,317.3,99.7,1017,0,0
1/2/23 3:30,1.996,1.191,296.3,99.7,1017,0,0
1/2/23 3:40,1.782,1.407,301.3,99.6,1017,0,0
1/2/23 3:50,1.48,1.002,302.9,99.6,1017,0,0
1/2/23 4:00,1.51,0.792,291.2,99.7,1017,0.065,0
1/2/23 4:10,1.826,0.09,284.5,99.7,1018,0.303,0
1/2/23 4:20,2.218,0.187,288,99.6,1017,0.077,0
1/2/23 4:30,2.392,0.375,292.1,99.6,1017,0,0
1/2/23 4:40,2.69,0.954,277.8,99.6,1017,0,0
1/2/23 4:50,2.873,1.12,285.8,99.6,1017,0,0
1/2/23 5:00,2.931,1.855,286.3,99.6,1017,0,0
1/2/23 5:10,2.995,1.757,282.2,99.5,1017,0,0
1/2/23 5:20,3.069,1.121,278.4,99.5,1017,0,0
1/2/23 5:30,2.862,0.432,284.6,99.5,1018,0,0
1/2/23 5:40,2.452,0,0,99.6,1018,0,0
1/2/23 5:50,2.171,0,0,99.7,1018,0,0
1/2/23 6:00,2.205,0,0,99.7,1018,0,0
1/2/23 6:10,2.138,0.371,160.2,99.7,1018,0,0
1/2/23 6:20,2.12,0,0,99.7,1018,0,0
1/2/23 6:30,2.264,0,331,99.7,1018,0,0
1/2/23 6:40,2.61,0.993,147.7,99.7,1018,0,0
1/2/23 6:50,2.815,1.221,156.2,99.7,1018,0,0
1/2/23 7:00,3.004,1.496,146.5,99.7,1018,0.007,0
1/2/23 7:10,3.36,0.699,151.5,99.7,1018,0.049,0
1/2/23 7:20,3.493,0.449,281.8,99.6,1018,0.349,0
1/2/23 7:30,3.925,0.458,283.7,99.6,1018,2.419,0
1/2/23 7:40,4.337,0.457,283,99.5,1019,1.761,0
1/2/23 7:50,4.314,1.295,286.2,99.4,1019,3.175,0
1/2/23 8:00,4.528,1.184,291.2,99.4,1019,5.259,0
1/2/23 8:10,4.706,1.828,285.7,99.4,1019,8.06,0
1/2/23 8:20,4.89,1.691,284.8,99.4,1019,9.54,0
1/2/23 8:30,4.905,2.384,286.4,99.4,1019,12.38,0
1/2/23 8:40,4.946,2.196,281,99.4,1019,17.4,0
1/2/23 8:50,5.013,1.182,283,99.3,1019,18.78,0
1/2/23 9:00,5.039,0.893,286.6,99.2,1019,20.62,0
1/2/23 9:10,5.078,1.209,300.5,99.3,1020,22.46,0
1/2/23 9:20,5.142,1.242,283.7,98.9,1020,23.65,0
1/2/23 9:30,5.191,0.729,274.3,99.3,1020,50.52,0
1/2/23 9:40,5.334,0.807,292.5,97.8,1020,83.9,0
1/2/23 9:50,5.629,0.958,275.7,96.8,1020,127.1,0
1/2/23 10:00,5.913,1.097,279.4,93.9,1020,147.8,0
1/2/23 10:10,6.228,0.436,245.7,97.7,1020,182.9,0
1/2/23 10:20,6.579,0.527,219.7,96.9,1020,177.9,0
1/2/23 10:30,6.572,0.486,185,98.9,1019,184.4,0
1/2/23 10:40,6.559,0.572,185.2,97.7,1019,221.8,0
1/2/23 10:50,6.935,0.382,199.6,96.4,1019,255.9,0
1/2/23 11:00,7.33,0.638,225.4,96.5,1019,186.5,0
1/2/23 11:10,7.344,0.487,226.2,91.5,1019,152.7,0
1/2/23 11:20,7.43,0.992,278.6,91,1019,132.8,0
1/2/23 11:30,7.507,1.668,284.1,94.4,1019,138.7,0
1/2/23 11:40,7.633,1.965,299.1,92.7,1019,185.2,0
1/2/23 11:50,7.803,2.507,300.2,91.5,1019,207.2,0
1/2/23 12:00,8.03,1.974,290.6,87.8,1019,225.6,0
1/2/23 12:10,8.33,2.294,298,86.4,1019,290.7,0
1/2/23 12:20,8.9,3.094,287.4,83.8,1018,453.4,0
1/2/23 12:30,9.6,2.376,297,85.6,1019,366,0
1/2/23 12:40,9.36,3.931,301.3,78.49,1018,372.1,0
1/2/23 12:50,8.83,3.909,294,75.76,1018,301.6,0
1/2/23 13:00,8.35,3.944,296,75.21,1018,202,0
1/2/23 13:10,8.21,3.876,292,73.62,1018,216,0
1/2/23 13:20,8.32,3.25,294.5,74.18,1019,177.1,0
1/2/23 13:30,8.38,2.435,297,72.33,1019,188.4,0
1/2/23 13:40,8.35,3.034,291.9,71.51,1019,137.4,0
1/2/23 13:50,8.46,3.111,298.1,69.05,1019,212.9,0
1/2/23 14:00,8.63,3.087,292.9,66.98,1018,257.5,0
1/2/23 14:10,9.22,3.379,295.4,63.3,1018,335.8,0
1/2/23 14:20,9.6,2.954,287.5,59.86,1018,325.8,0
1/2/23 14:30,9.82,2.672,296.6,57.5,1018,311.5,0
1/2/23 14:40,9.95,2.776,296.8,56.48,1018,290.2,0
1/2/23 14:50,10.01,2.59,294.8,56.04,1018,265.6,0
1/2/23 15:00,10,2.725,303.3,55.08,1019,242.1,0
1/2/23 15:10,10.13,2.013,307.2,56.09,1019,215.1,0
1/2/23 15:20,10.16,1.21,308.4,55.61,1019,166.8,0
1/2/23 15:30,9.91,0.912,316.2,55.95,1019,107.8,0
1/2/23 15:40,9.41,1.942,300.1,58.16,1019,70.68,0
1/2/23 15:50,8.67,0.857,284.2,58.93,1019,57.39,0
1/2/23 16:00,8.72,1.818,280.1,60.49,1019,55.49,0
1/2/23 16:10,8.26,1.276,287.3,61.06,1019,35.06,0
1/2/23 16:20,7.841,1.228,291.4,62.77,1019,16.01,0
1/2/23 16:30,7.215,0.852,285.2,64.44,1020,4.969,0
1/2/23 16:40,6.773,0.859,294,66.69,1020,0.845,0
1/2/23 16:50,6.5,0.423,299.7,68.28,1020,0,0
1/2/23 17:00,6.194,0.076,295,70.34,1020,0,0
1/2/23 17:10,5.748,0,0,72.23,1020,0,0
1/2/23 17:20,5.425,0.774,299.5,75.69,1020,0,0
1/2/23 17:30,5.331,1.106,299.7,76.63,1020,0,0
1/2/23 17:40,5.038,1.052,301.8,78.18,1020,0,0
1/2/23 17:50,4.75,0.799,316.1,79.1,1020,0,0
1/2/23 18:00,4.627,0.302,320.4,80.2,1020,0,0
1/2/23 18:10,4.693,0.419,319.3,80.2,1020,0,0
1/2/23 18:20,4.759,0.929,307.3,80.2,1020,0,0
1/2/23 18:30,4.571,1.17,311.5,81.3,1021,0,0
1/2/23 18:40,4.452,1.658,302.2,83,1021,0,0
1/2/23 18:50,4.394,1.618,306.4,83.7,1021,0,0
1/2/23 19:00,4.215,1.687,304.2,84.6,1021,0,0
1/2/23 19:10,3.796,1.466,306.9,87,1021,0,0
1/2/23 19:20,3.861,1.47,303.9,88.5,1021,0,0
1/2/23 19:30,4.077,0.698,290.2,88,1021,0,0
1/2/23 19:40,3.941,0.407,281.1,88.3,1021,0,0
1/2/23 19:50,3.734,0.359,309.4,89.5,1021,0,0
1/2/23 20:00,3.618,1.158,303.3,91.2,1021,0,0
1/2/23 20:10,3.665,1.036,302.4,91.4,1021,0,0
1/2/23 20:20,3.641,1.079,316.4,91.4,1021,0,0
1/2/23 20:30,3.547,1.657,310.3,92.6,1021,0,0
1/2/23 20:40,3.573,1.312,315.8,93.1,1021,0,0
1/2/23 20:50,3.529,1.026,312,93.5,1021,0,0
1/2/23 21:00,3.353,0.9,314.8,94.7,1021,0,0
1/2/23 21:10,3.203,0.395,318.4,95.6,1021,0,0
1/2/23 21:20,3.005,0.645,321.4,97.1,1022,0,0
1/2/23 21:30,3.105,0.813,318,97.5,1021,0,0
1/2/23 21:40,3.331,0.95,327,96.4,1021,0,0
1/2/23 21:50,3.594,0.884,323.5,94.8,1021,0,0
1/2/23 22:00,3.554,0.653,322,94.2,1021,0,0
1/2/23 22:10,3.357,0.695,326.5,95.3,1021,0,0
1/2/23 22:20,3.382,0.664,358.4,95.6,1021,0,0
1/2/23 22:30,3.345,0.37,51.11,95.6,1021,0,0
1/2/23 22:40,3.218,0.598,104.4,96,1022,0,0
1/2/23 22:50,2.506,0,0,97.2,1021,0,0
1/2/23 23:00,1.989,0,0,99.2,1021,0,0
1/2/23 23:10,1.687,0,0,99.3,1021,0,0
1/2/23 23:20,1.599,0,0,99.3,1021,0,0
1/2/23 23:30,1.648,0,0,99.4,1021,0,0
1/2/23 23:40,1.853,0,0,99.3,1021,0,0
1/2/23 23:50,1.964,0,0,99.3,1021,0,0
1/3/23 0:00,2.156,1.109,288.2,99.3,1021,0,0
1/3/23 0:10,2.377,0.837,277.3,99.3,1021,0,0
1/3/23 0:20,2.359,0.042,258.9,99.3,1021,0,0
1/3/23 0:30,2.239,0,0,99.3,1021,0,0
1/3/23 0:40,2.312,0.023,293.5,99.3,1021,0,0
1/3/23 0:50,2.368,0.275,294.3,99.3,1021,0,0
1/3/23 1:00,2.252,0,270.1,99.4,1021,0,0
1/3/23 1:10,2.171,0,0,99.4,1021,0,0
1/3/23 1:20,2.175,0,0,99.4,1021,0,0
1/3/23 1:30,2.073,0,0,99.4,1021,0,0
1/3/23 1:40,2.152,0,0,99.4,1021,0,0
1/3/23 1:50,2.253,0,0,99.4,1021,0,0
1/3/23 2:00,2.308,0,0,99.4,1021,0,0
1/3/23 2:10,2.267,0,0,99.4,1021,0,0
1/3/23 2:20,2.242,0,0,99.4,1021,0,0
1/3/23 2:30,2.073,0,0,99.4,1021,0,0
1/3/23 2:40,2.013,0,0,99.4,1021,0,0
1/3/23 2:50,1.939,0.324,306.5,99.4,1021,0,0
1/3/23 3:00,1.96,0.856,302.2,99.4,1021,0,0
1/3/23 3:10,1.816,0.691,318.1,99.4,1021,0,0
1/3/23 3:20,1.731,0.824,305.1,99.4,1021,0,0
1/3/23 3:30,1.757,0.222,312.8,99.4,1021,0,0
1/3/23 3:40,1.863,1.026,279.2,99.4,1021,0,0
1/3/23 3:50,2.115,0.149,303.3,99.4,1021,0,0
1/3/23 4:00,2.19,0,0,99.4,1021,0,0
1/3/23 4:10,2.471,0.033,287.4,99.4,1020,0.824,0
1/3/23 4:20,2.737,1.014,300.3,99.4,1021,0.654,0
1/3/23 4:30,2.853,0.943,305.2,99.4,1020,0.39,0
1/3/23 4:40,2.943,0.23,308.1,99.4,1020,0.627,0
1/3/23 4:50,3.132,0.596,302.9,99.4,1020,0.423,0
1/3/23 5:00,3.207,0,0,99.4,1020,0.21,0
1/3/23 5:10,3.194,0,0,99.4,1020,0.148,0
1/3/23 5:20,3.192,0,0,99.4,1021,0.161,0
1/3/23 5:30,3.063,0,0,99.4,1020,0,0
1/3/23 5:40,2.745,0,0,99.4,1020,0,0
1/3/23 5:50,2.516,0,0,99.4,1020,0,0
1/3/23 6:00,2.236,0,0,99.4,1020,0,0
1/3/23 6:10,2.132,0,0,99.4,1020,0.148,0
1/3/23 6:20,2.202,0,0,99.4,1020,0.255,0
1/3/23 6:30,2.253,0,0,99.5,1020,0.208,0
1/3/23 6:40,2.273,0,0,99.5,1020,0.083,0
1/3/23 6:50,2.282,0,0,99.5,1020,0.175,0
1/3/23 7:00,2.308,0,0,99.5,1020,0.03,0.254
1/3/23 7:10,2.291,0,0,99.5,1019,0,0
1/3/23 7:20,2.22,0.026,31.46,99.5,1019,0.1,0
1/3/23 7:30,2.186,0,0,99.5,1019,0.438,0
1/3/23 7:40,2.175,0,0,99.5,1019,1.264,0
1/3/23 7:50,2.172,0,0,99.5,1019,2.073,0
1/3/23 8:00,2.192,0,0,99.5,1019,2.827,0
1/3/23 8:10,2.195,0.015,73.66,99.5,1019,3.861,0
1/3/23 8:20,2.166,0.038,63.83,99.5,1019,5.846,0
1/3/23 8:30,2.108,0.011,45.68,99.5,1019,7.907,0
1/3/23 8:40,2.069,0.073,358.4,99.5,1019,10.47,0
1/3/23 8:50,2.053,0.105,1.51,99.5,1019,12.58,0
1/3/23 9:00,1.99,0.293,6.396,99.5,1019,14.35,0
1/3/23 9:10,1.92,0.546,5.195,99.5,1019,16.71,0
1/3/23 9:20,1.776,0.704,13.3,99.5,1019,15.23,0
1/3/23 9:30,1.599,1.1,16.6,99.5,1019,19.16,0
1/3/23 9:40,1.493,1.156,10.54,99.6,1019,21.04,0
1/3/23 9:50,1.521,1.062,354,99.6,1019,16.96,0
1/3/23 10:00,1.563,0.655,353.7,99.6,1019,14.7,0
1/3/23 10:10,1.601,0.923,347.2,99.6,1018,15.18,0.254
1/3/23 10:20,1.639,0.601,1.161,99.6,1018,19.42,0
1/3/23 10:30,1.751,0.42,349.9,99.6,1018,24.59,0
1/3/23 10:40,1.849,0.833,7.336,99.6,1018,26.75,0
1/3/23 10:50,1.915,0.64,10.27,99.6,1017,33.28,0
1/3/23 11:00,1.959,1.025,357.5,99.6,1017,26.6,0
1/3/23 11:10,2.007,1.291,353.5,99.6,1017,26.25,0
1/3/23 11:20,2.05,1.107,358.3,99.7,1016,28.8,0
1/3/23 11:30,2.106,1.414,353.4,99.7,1016,32.53,0
1/3/23 11:40,2.16,1.482,355,99.7,1016,34.77,0
1/3/23 11:50,2.178,1.766,356.6,99.7,1016,28.7,0
1/3/23 12:00,2.162,1.63,356.5,99.7,1016,28.57,0.508
1/3/23 12:10,2.168,1.299,353.5,99.7,1015,27.2,0.254
1/3/23 12:20,2.186,1.457,359.6,99.7,1015,33,0.254
1/3/23 12:30,2.216,1.445,353.3,99.7,1015,33.76,0
1/3/23 12:40,2.302,1.484,1.252,99.7,1015,38.99,0
1/3/23 12:50,2.357,0.998,354.3,99.7,1015,31.48,0.254
1/3/23 13:00,2.394,1.191,353.5,99.7,1014,31.96,0.254
1/3/23 13:10,2.431,1.104,352.1,99.7,1014,39.04,0.254
1/3/23 13:20,2.467,1.052,3.619,99.7,1014,39.27,0.254
1/3/23 13:30,2.468,1.624,357.3,99.7,1013,42.03,0.254
1/3/23 13:40,2.49,1.173,352.7,99.7,1013,41.81,0.254
1/3/23 13:50,2.512,1.437,353.5,99.7,1013,45.67,0.254
1/3/23 14:00,2.555,1.217,348.2,99.7,1013,45,0.254
1/3/23 14:10,2.59,1.683,356,99.7,1013,53.24,0
1/3/23 14:20,2.702,1.667,348.8,99.7,1012,65.82,0.254
1/3/23 14:30,2.834,1.434,345.9,99.8,1012,63.41,0
1/3/23 14:40,2.953,1.377,352.8,99.8,1012,61.12,0
1/3/23 14:50,3.098,1.013,13.37,99.8,1012,72.18,0
1/3/23 15:00,3.173,1.173,9.56,99.8,1011,56.88,0
1/3/23 15:10,3.13,1.176,353.2,99.8,1011,41.6,0.254
1/3/23 15:20,3.095,1.175,339.4,99.8,1012,26.45,0
1/3/23 15:30,3.074,1.526,348.5,99.8,1012,26.46,0.254
1/3/23 15:40,3.077,1.637,353.3,99.8,1012,21.72,0.254
1/3/23 15:50,3.059,1.424,344.7,99.8,1012,7.819,0.254
1/3/23 16:00,3.048,1.62,356.2,99.8,1012,6.427,0.254
1/3/23 16:10,3.038,1.517,354.2,99.8,1011,2.656,0.254
1/3/23 16:20,3.071,1.404,354.6,99.8,1011,2.69,0.508
1/3/23 16:30,3.12,1.415,355.2,99.8,1011,1.089,0.508
1/3/23 16:40,3.121,0.907,355.7,99.8,1011,0.454,0
1/3/23 16:50,3.111,0.693,355.2,99.8,1011,0.196,0.254
1/3/23 17:00,3.099,0.532,350,99.8,1011,0.149,0.508
1/3/23 17:10,3.096,0.582,6.344,99.8,1011,0.153,0
1/3/23 17:20,3.069,0.874,348.6,99.8,1011,0.024,0.254
1/3/23 17:30,3.028,0.812,2.67,99.8,1011,0.002,0.254
1/3/23 17:40,3.002,0.836,351.2,99.8,1011,0.071,0
1/3/23 17:50,2.996,0.766,339.3,99.8,1011,0.188,0.254
1/3/23 18:00,2.989,1.158,344,99.8,1011,0.202,0
1/3/23 18:10,2.994,1.045,355.9,99.8,1011,0.193,0
1/3/23 18:20,3.028,0.996,350.2,99.8,1011,0.21,0
1/3/23 18:30,3.066,0.694,5.373,99.8,1011,0.208,0.254
1/3/23 18:40,3.098,0.694,359.3,99.8,1011,0.183,0
1/3/23 18:50,3.121,0.655,345.2,99.8,1011,0.154,0
1/3/23 19:00,3.134,0.899,351,99.8,1011,0.08,0
1/3/23 19:10,3.142,1.134,352.6,99.8,1011,0.136,0
1/3/23 19:20,3.181,1.152,356.7,99.8,1011,0.188,0
1/3/23 19:30,3.207,1.084,0.142,99.8,1011,0.209,0
1/3/23 19:40,3.192,1.083,2.585,99.8,1011,0.1,0
1/3/23 19:50,3.137,0.46,356.4,99.8,1011,0.026,0
1/3/23 20:00,3.094,0.8,2.408,99.8,1011,0.001,0
1/3/23 20:10,3.04,0.303,356.3,99.8,1011,0.033,0
1/3/23 20:20,3.003,0.797,358.8,99.8,1011,0.192,0
